:wmc,:dit,:noc,:cbo,:rfc,:lcom,:ca,:ce,:npm,:lcom3,:loc,:dam,:moa,:mfa,:cam,:ic,:cbm,:amc,:max_cc,:avg_cc,:bug
11.0,4.0,0.0,58.0,144.0,55.0,0.0,58.0,2.0,1.1,1522.0,1.0,0.0,0.6,0.2929293,2.0,2.0,137.27272,7.0,2.3636363,0.0
4.0,4.0,0.0,16.0,23.0,4.0,1.0,15.0,3.0,1.0,106.0,0.0,0.0,0.9770115,0.5555556,3.0,9.0,24.75,1.0,0.5,0.0
4.0,5.0,0.0,12.0,18.0,4.0,1.0,11.0,3.0,1.0,69.0,0.0,0.0,0.96363634,0.5555556,4.0,10.0,15.5,1.0,0.5,0.0
5.0,1.0,1.0,2.0,8.0,0.0,2.0,0.0,5.0,0.25,51.0,1.0,0.0,0.0,0.46666667,1.0,1.0,8.8,3.0,1.2,0.0
4.0,6.0,0.0,9.0,13.0,4.0,0.0,9.0,1.0,1.0,43.0,0.0,0.0,0.9130435,0.5555556,2.0,2.0,9.0,1.0,0.5,0.0
2.0,3.0,0.0,9.0,12.0,1.0,0.0,9.0,2.0,2.0,54.0,0.0,0.0,0.875,0.625,1.0,1.0,26.0,4.0,2.0,0.0
6.0,6.0,0.0,21.0,29.0,3.0,0.0,21.0,1.0,0.95,167.0,0.25,0.0,0.84,0.73333335,2.0,3.0,26.166666,1.0,0.6666667,0.0
33.0,1.0,0.0,8.0,34.0,526.0,0.0,8.0,33.0,0.96875,95.0,1.0,0.0,0.0,0.12878788,0.0,0.0,1.8484849,1.0,0.969697,0.0
2.0,3.0,0.0,10.0,12.0,1.0,0.0,10.0,2.0,2.0,56.0,0.0,0.0,0.85714287,0.5833333,1.0,1.0,27.0,4.0,2.0,0.0
4.0,4.0,0.0,11.0,20.0,6.0,4.0,10.0,1.0,1.0,124.0,1.0,0.0,0.9680851,0.5,2.0,4.0,29.25,1.0,0.75,0.0
6.0,4.0,0.0,21.0,31.0,11.0,2.0,19.0,3.0,1.0,185.0,0.0,0.0,0.9550562,0.45,3.0,8.0,29.333334,5.0,1.5,0.0
6.0,4.0,0.0,11.0,7.0,15.0,0.0,11.0,4.0,1.2,46.0,1.0,0.0,0.8333333,0.2857143,0.0,0.0,5.0,1.0,0.8333333,0.0
4.0,4.0,0.0,20.0,34.0,4.0,1.0,19.0,3.0,1.0,192.0,0.0,0.0,0.9591837,0.5555556,2.0,4.0,46.25,1.0,0.5,0.0
6.0,6.0,0.0,13.0,19.0,3.0,0.0,13.0,1.0,0.8666667,73.0,0.0,0.0,0.84,0.73333335,2.0,3.0,10.666667,1.0,0.6666667,0.0
2.0,3.0,0.0,17.0,16.0,1.0,0.0,17.0,2.0,2.0,63.0,0.0,0.0,0.875,0.625,1.0,1.0,30.5,4.0,2.0,0.0
6.0,5.0,0.0,17.0,27.0,9.0,6.0,11.0,4.0,0.93333334,141.0,0.0,0.0,0.9298246,0.6,4.0,9.0,22.0,1.0,0.6666667,0.0
9.0,3.0,0.0,26.0,74.0,28.0,0.0,26.0,2.0,0.8839286,517.0,0.64285713,0.0,0.7307692,0.34375,0.0,0.0,54.88889,4.0,1.7777778,0.0
4.0,4.0,0.0,23.0,32.0,4.0,2.0,21.0,3.0,1.0,261.0,0.0,0.0,0.96666664,0.5555556,4.0,8.0,63.5,1.0,0.5,0.0
5.0,8.0,0.0,13.0,17.0,4.0,0.0,13.0,1.0,0.9166667,58.0,0.0,0.0,0.8888889,0.6666667,2.0,3.0,10.0,1.0,0.6,0.0
4.0,4.0,0.0,24.0,41.0,4.0,1.0,23.0,3.0,1.0,188.0,0.0,0.0,0.962963,0.5555556,3.0,4.0,45.25,1.0,0.5,0.0
4.0,1.0,0.0,21.0,45.0,4.0,0.0,21.0,3.0,0.8888889,286.0,0.33333334,0.0,0.0,0.7777778,0.0,0.0,69.0,7.0,2.0,0.0
2.0,3.0,0.0,9.0,9.0,1.0,0.0,9.0,2.0,2.0,25.0,0.0,0.0,0.85714287,0.6666667,1.0,1.0,11.5,1.0,0.5,0.0
4.0,4.0,0.0,16.0,50.0,4.0,2.0,14.0,3.0,1.0,243.0,0.0,0.0,0.9672131,0.5555556,3.0,9.0,59.0,1.0,0.5,0.0
5.0,2.0,0.0,23.0,60.0,8.0,0.0,23.0,2.0,0.875,435.0,0.25,0.0,0.8125,0.75,1.0,2.0,84.4,7.0,2.2,0.0
9.0,7.0,0.0,3.0,10.0,28.0,0.0,3.0,8.0,0.9,52.0,0.8,0.0,0.9503106,0.3888889,0.0,0.0,4.2222223,1.0,0.8888889,0.0
5.0,7.0,0.0,22.0,24.0,4.0,0.0,22.0,1.0,0.9166667,105.0,0.0,0.0,0.88461536,0.6666667,2.0,3.0,19.4,1.0,0.6,0.0
2.0,4.0,0.0,8.0,13.0,1.0,0.0,8.0,2.0,2.0,78.0,0.0,0.0,0.875,0.6666667,1.0,1.0,38.0,5.0,2.5,0.0
2.0,3.0,0.0,13.0,13.0,1.0,0.0,13.0,2.0,2.0,82.0,0.0,0.0,0.875,0.625,2.0,2.0,40.0,9.0,4.5,0.0
8.0,1.0,0.0,6.0,24.0,14.0,1.0,6.0,8.0,0.85714287,234.0,1.0,0.0,0.0,0.41666666,0.0,0.0,27.375,1.0,0.875,0.0
2.0,4.0,0.0,16.0,9.0,1.0,0.0,16.0,2.0,2.0,40.0,0.0,0.0,0.9375,0.625,1.0,1.0,19.0,1.0,0.5,0.0
5.0,4.0,0.0,18.0,50.0,8.0,0.0,18.0,3.0,0.7,259.0,0.2,0.0,0.92727274,0.4,1.0,1.0,49.8,1.0,0.8,0.0
2.0,3.0,0.0,10.0,7.0,1.0,0.0,10.0,2.0,2.0,26.0,0.0,0.0,0.875,0.625,1.0,1.0,12.0,2.0,1.0,0.0
4.0,2.0,0.0,2.0,17.0,4.0,0.0,2.0,1.0,0.8333333,68.0,0.5,0.0,0.88235295,0.5833333,2.0,4.0,15.5,4.0,1.5,0.0
2.0,1.0,0.0,5.0,10.0,1.0,1.0,5.0,1.0,1.0,99.0,0.0,1.0,0.0,0.6666667,0.0,0.0,48.0,13.0,6.5,0.0
2.0,3.0,0.0,22.0,21.0,1.0,0.0,22.0,2.0,2.0,100.0,0.0,0.0,0.875,0.625,1.0,1.0,49.0,8.0,4.0,0.0
2.0,2.0,0.0,9.0,14.0,1.0,0.0,9.0,2.0,2.0,53.0,0.0,0.0,0.8,0.6666667,1.0,1.0,25.5,1.0,0.5,0.0
3.0,3.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,0.95,0.5555556,0.0,0.0,5.6666665,1.0,0.6666667,0.0
12.0,1.0,0.0,114.0,71.0,64.0,67.0,47.0,2.0,0.95454544,702.0,0.5,0.0,0.0,0.15584415,0.0,0.0,57.333332,23.0,6.1666665,0.0
2.0,3.0,0.0,10.0,13.0,1.0,0.0,10.0,2.0,2.0,62.0,0.0,0.0,0.85714287,0.5833333,1.0,1.0,30.0,5.0,2.5,0.0
5.0,4.0,0.0,6.0,10.0,10.0,0.0,6.0,1.0,2.0,30.0,0.0,0.0,0.875,0.55,2.0,3.0,5.0,2.0,1.0,0.0
5.0,3.0,10.0,18.0,28.0,8.0,10.0,8.0,1.0,1.0,143.0,1.0,0.0,0.7647059,0.45,3.0,3.0,27.2,7.0,3.0,0.0
2.0,3.0,0.0,21.0,14.0,1.0,0.0,21.0,2.0,2.0,54.0,0.0,0.0,0.85714287,0.625,1.0,1.0,26.0,4.0,2.0,0.0
5.0,4.0,0.0,8.0,14.0,10.0,0.0,8.0,1.0,2.0,37.0,0.0,0.0,0.875,0.55,2.0,3.0,6.4,1.0,0.8,0.0
5.0,1.0,0.0,6.0,5.0,10.0,3.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,1.0,1.0,0.0
4.0,4.0,0.0,16.0,37.0,4.0,1.0,15.0,3.0,1.0,147.0,0.0,0.0,0.9770115,0.5555556,3.0,9.0,35.0,1.0,0.5,0.0
2.0,4.0,0.0,1.0,10.0,1.0,0.0,1.0,1.0,1.6666666,58.0,0.6666667,0.0,0.975,0.6666667,1.0,1.0,26.5,1.0,0.5,0.0
3.0,3.0,0.0,11.0,33.0,1.0,0.0,11.0,2.0,0.8333333,165.0,0.33333334,0.0,0.85714287,0.6666667,1.0,1.0,53.0,13.0,4.3333335,0.0
6.0,4.0,0.0,18.0,36.0,15.0,0.0,18.0,1.0,0.8,146.0,0.0,0.0,0.8484849,0.5416667,2.0,3.0,23.0,8.0,2.8333333,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
5.0,1.0,0.0,14.0,14.0,10.0,0.0,14.0,5.0,2.0,56.0,0.0,0.0,0.0,0.37142858,0.0,0.0,10.2,2.0,1.2,0.0
23.0,1.0,0.0,131.0,73.0,245.0,100.0,31.0,20.0,0.93939394,536.0,0.33333334,0.0,0.0,0.12727273,0.0,0.0,22.043478,5.0,2.5217392,0.0
4.0,4.0,0.0,10.0,15.0,4.0,1.0,9.0,3.0,1.0,64.0,0.0,0.0,0.962963,0.5555556,3.0,6.0,14.25,1.0,0.5,0.0
4.0,4.0,0.0,4.0,7.0,6.0,0.0,4.0,1.0,2.0,16.0,0.0,0.0,0.9032258,0.4375,2.0,2.0,3.0,1.0,0.75,0.0
2.0,2.0,0.0,3.0,6.0,1.0,0.0,3.0,1.0,2.0,27.0,0.0,0.0,0.9375,0.75,2.0,3.0,12.5,3.0,1.5,0.0
2.0,3.0,0.0,13.0,14.0,1.0,0.0,13.0,2.0,2.0,57.0,0.0,0.0,0.875,0.625,1.0,1.0,27.5,4.0,2.0,0.0
5.0,7.0,0.0,17.0,21.0,4.0,0.0,17.0,1.0,0.9166667,82.0,0.0,0.0,0.88461536,0.6666667,2.0,3.0,14.8,1.0,0.6,0.0
5.0,4.0,0.0,12.0,13.0,10.0,0.0,12.0,1.0,2.0,45.0,0.0,0.0,0.875,0.55,2.0,3.0,8.0,2.0,1.0,0.0
2.0,3.0,0.0,10.0,11.0,1.0,0.0,10.0,2.0,2.0,77.0,0.0,0.0,0.85714287,0.6666667,1.0,1.0,37.5,7.0,3.5,0.0
3.0,3.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0,2.0,32.0,0.0,0.0,0.95,0.5555556,0.0,0.0,9.666667,1.0,0.6666667,0.0
2.0,3.0,0.0,10.0,8.0,1.0,0.0,10.0,2.0,2.0,26.0,0.0,0.0,0.85714287,0.625,1.0,1.0,12.0,1.0,0.5,0.0
3.0,1.0,0.0,7.0,13.0,3.0,0.0,7.0,2.0,1.0,58.0,0.5,0.0,0.0,0.5833333,0.0,0.0,17.666666,3.0,1.0,0.0
6.0,6.0,0.0,17.0,22.0,3.0,0.0,17.0,1.0,0.8666667,85.0,0.0,0.0,0.84,0.73333335,2.0,3.0,12.666667,1.0,0.6666667,0.0
2.0,3.0,0.0,16.0,17.0,1.0,0.0,16.0,2.0,2.0,62.0,0.0,0.0,0.875,0.6,1.0,1.0,30.0,4.0,2.0,0.0
6.0,4.0,0.0,11.0,18.0,13.0,0.0,11.0,1.0,1.0,57.0,0.0,0.0,0.8333333,0.53333336,2.0,4.0,8.0,1.0,0.6666667,0.0
3.0,4.0,0.0,15.0,49.0,1.0,0.0,15.0,2.0,0.8333333,412.0,0.33333334,0.0,0.9583333,0.5714286,0.0,0.0,135.33333,1.0,0.33333334,0.0
2.0,2.0,0.0,7.0,11.0,1.0,0.0,7.0,2.0,2.0,45.0,0.0,0.0,0.8,0.6666667,1.0,1.0,21.5,1.0,0.5,0.0
6.0,6.0,0.0,19.0,24.0,3.0,0.0,19.0,1.0,0.8666667,102.0,0.0,0.0,0.84,0.73333335,2.0,3.0,15.5,1.0,0.6666667,0.0
4.0,4.0,0.0,16.0,23.0,4.0,1.0,15.0,3.0,1.0,104.0,0.0,0.0,0.9770115,0.5555556,3.0,8.0,24.25,1.0,0.5,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
5.0,8.0,0.0,17.0,21.0,4.0,0.0,17.0,1.0,0.9166667,75.0,0.0,0.0,0.8888889,0.6666667,2.0,3.0,13.4,1.0,0.6,0.0
2.0,2.0,0.0,8.0,9.0,1.0,0.0,8.0,2.0,2.0,23.0,0.0,0.0,0.8,0.6666667,1.0,1.0,10.5,1.0,0.5,0.0
0.0,1.0,0.0,176.0,0.0,0.0,176.0,0.0,0.0,2.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,7.0,0.0,22.0,25.0,4.0,0.0,22.0,1.0,0.9166667,96.0,0.0,0.0,0.88461536,0.6666667,2.0,3.0,17.6,1.0,0.6,0.0
2.0,3.0,0.0,14.0,16.0,1.0,0.0,14.0,2.0,2.0,92.0,0.0,0.0,0.875,0.625,1.0,1.0,45.0,12.0,6.0,0.0
5.0,6.0,0.0,18.0,21.0,4.0,0.0,18.0,1.0,0.9166667,89.0,0.0,0.0,0.875,0.6666667,2.0,3.0,16.2,1.0,0.6,0.0
6.0,6.0,0.0,17.0,22.0,3.0,0.0,17.0,1.0,0.8666667,85.0,0.0,0.0,0.84,0.73333335,2.0,3.0,12.666667,1.0,0.6666667,0.0
20.0,4.0,0.0,56.0,114.0,190.0,1.0,55.0,3.0,2.0,3832.0,0.0,0.0,0.44117647,0.25,1.0,1.0,190.6,27.0,4.15,0.0
2.0,4.0,0.0,18.0,15.0,1.0,0.0,18.0,2.0,2.0,97.0,0.0,0.0,0.9375,0.625,1.0,1.0,47.5,1.0,0.5,0.0
7.0,4.0,0.0,34.0,75.0,1.0,5.0,29.0,6.0,0.8333333,530.0,0.0,0.0,0.9019608,0.7777778,3.0,4.0,74.28571,1.0,0.71428573,1.0
5.0,4.0,0.0,3.0,6.0,10.0,0.0,3.0,4.0,1.25,34.0,1.0,0.0,0.8181818,0.36666667,0.0,0.0,5.0,1.0,0.8,0.0
8.0,3.0,2.0,25.0,43.0,22.0,2.0,23.0,5.0,0.85714287,276.0,0.125,0.0,0.79310346,0.4,0.0,0.0,32.5,6.0,1.75,0.0
1.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
5.0,7.0,0.0,13.0,17.0,4.0,0.0,13.0,1.0,0.9166667,58.0,0.0,0.0,0.88461536,0.6666667,2.0,3.0,10.0,1.0,0.6,0.0
2.0,3.0,0.0,7.0,11.0,1.0,0.0,7.0,2.0,2.0,35.0,0.0,0.0,0.85714287,0.6666667,1.0,1.0,16.5,1.0,0.5,0.0
6.0,3.0,0.0,12.0,27.0,9.0,0.0,12.0,6.0,0.8,129.0,0.33333334,0.0,0.8863636,0.33333334,2.0,6.0,20.0,8.0,2.3333333,0.0
4.0,4.0,0.0,16.0,29.0,4.0,3.0,13.0,3.0,1.0,113.0,0.0,0.0,0.9770115,0.5555556,3.0,11.0,26.5,1.0,0.5,0.0
5.0,5.0,0.0,13.0,16.0,4.0,0.0,13.0,1.0,0.9166667,63.0,0.0,0.0,0.875,0.6666667,2.0,3.0,11.0,1.0,0.6,0.0
2.0,3.0,0.0,7.0,7.0,1.0,0.0,7.0,2.0,2.0,25.0,0.0,0.0,0.875,0.625,1.0,1.0,11.5,2.0,1.0,0.0
2.0,3.0,0.0,33.0,28.0,1.0,0.0,33.0,2.0,1.0,145.0,0.0,0.0,0.875,0.625,1.0,1.0,70.5,6.0,3.0,0.0
5.0,4.0,0.0,12.0,16.0,10.0,0.0,12.0,1.0,1.25,52.0,1.0,0.0,0.875,0.55,2.0,3.0,9.2,4.0,1.4,0.0
5.0,4.0,0.0,15.0,24.0,8.0,5.0,10.0,4.0,1.0,109.0,0.0,0.0,0.96590906,0.6666667,3.0,13.0,20.2,1.0,0.6,0.0
5.0,5.0,0.0,14.0,17.0,4.0,0.0,14.0,1.0,0.9166667,61.0,0.0,0.0,0.875,0.6666667,2.0,3.0,10.6,1.0,0.6,0.0
5.0,8.0,0.0,18.0,24.0,4.0,0.0,18.0,1.0,0.9166667,111.0,0.0,0.0,0.8888889,0.6666667,2.0,3.0,20.6,1.0,0.6,0.0
2.0,4.0,0.0,13.0,7.0,1.0,0.0,13.0,2.0,2.0,101.0,0.0,0.0,0.9375,0.625,1.0,1.0,49.5,1.0,0.5,0.0
4.0,4.0,0.0,20.0,38.0,4.0,1.0,19.0,3.0,1.0,252.0,0.0,0.0,0.9591837,0.5555556,2.0,4.0,61.25,1.0,0.5,0.0
13.0,4.0,0.0,29.0,72.0,0.0,4.0,25.0,12.0,0.75,566.0,0.0,0.0,0.7380952,0.8611111,3.0,3.0,42.307693,1.0,0.84615386,0.0
4.0,6.0,0.0,9.0,13.0,4.0,0.0,9.0,1.0,1.0,43.0,0.0,0.0,0.9130435,0.5555556,2.0,2.0,9.0,1.0,0.5,0.0
8.0,1.0,0.0,27.0,58.0,16.0,5.0,22.0,6.0,0.97619045,514.0,0.0,0.0,0.0,0.21428572,0.0,0.0,62.5,12.0,4.375,1.0
2.0,3.0,0.0,13.0,44.0,1.0,0.0,13.0,2.0,2.0,327.0,0.0,0.0,0.875,0.625,2.0,2.0,162.5,30.0,15.0,0.0
2.0,3.0,0.0,7.0,11.0,1.0,0.0,7.0,2.0,2.0,39.0,0.0,0.0,0.85714287,0.625,1.0,1.0,18.5,2.0,1.0,0.0
5.0,8.0,0.0,18.0,20.0,4.0,0.0,18.0,1.0,0.9166667,79.0,0.0,0.0,0.88461536,0.6666667,2.0,3.0,14.2,1.0,0.6,0.0
0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,1.0,0.0,25.0,52.0,0.0,0.0,25.0,3.0,0.9166667,285.0,0.25,0.0,0.0,0.7777778,0.0,0.0,68.25,8.0,2.75,0.0
2.0,1.0,0.0,5.0,8.0,1.0,2.0,3.0,2.0,2.0,54.0,0.0,0.0,0.0,0.75,0.0,0.0,26.0,7.0,3.5,0.0
2.0,3.0,0.0,8.0,10.0,1.0,0.0,8.0,2.0,2.0,82.0,0.0,0.0,0.85714287,0.625,1.0,1.0,40.0,6.0,3.0,0.0
2.0,3.0,0.0,30.0,32.0,1.0,0.0,30.0,2.0,2.0,138.0,0.0,0.0,0.875,0.625,1.0,1.0,68.0,14.0,7.0,1.0
4.0,4.0,0.0,9.0,22.0,4.0,0.0,9.0,3.0,1.0,87.0,0.0,0.0,0.96666664,0.5555556,3.0,5.0,20.0,1.0,0.5,0.0
14.0,1.0,0.0,9.0,14.0,91.0,6.0,3.0,14.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,7.0,0.0,9.0,14.0,4.0,0.0,9.0,1.0,0.9166667,52.0,0.0,0.0,0.88461536,0.6666667,2.0,3.0,8.8,1.0,0.6,0.0
5.0,6.0,0.0,13.0,17.0,4.0,0.0,13.0,1.0,0.9166667,58.0,0.0,0.0,0.88,0.6666667,2.0,3.0,10.0,1.0,0.6,0.0
4.0,4.0,0.0,10.0,18.0,4.0,1.0,9.0,3.0,1.0,87.0,0.0,0.0,0.9770115,0.5555556,3.0,9.0,20.0,1.0,0.5,0.0
2.0,3.0,0.0,17.0,31.0,1.0,0.0,17.0,2.0,1.0,108.0,0.0,0.0,0.875,0.625,1.0,1.0,52.5,3.0,1.5,0.0
2.0,3.0,0.0,7.0,6.0,1.0,0.0,7.0,2.0,2.0,28.0,0.0,0.0,0.875,0.625,1.0,1.0,13.0,2.0,1.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
10.0,1.0,0.0,6.0,22.0,0.0,1.0,5.0,10.0,0.62222224,192.0,1.0,0.0,0.0,0.26666668,1.0,1.0,17.7,8.0,2.2,0.0
2.0,1.0,0.0,2.0,8.0,1.0,0.0,2.0,1.0,1.0,156.0,0.0,0.0,0.0,0.5,0.0,0.0,73.0,9.0,4.5,0.0
9.0,4.0,0.0,22.0,44.0,24.0,6.0,16.0,8.0,0.9166667,273.0,0.0,0.0,0.92391306,0.8333333,3.0,13.0,29.0,1.0,0.7777778,0.0
2.0,3.0,0.0,16.0,17.0,1.0,0.0,16.0,2.0,2.0,67.0,0.0,0.0,0.875,0.625,1.0,1.0,32.5,3.0,1.5,0.0
4.0,2.0,0.0,2.0,17.0,4.0,0.0,2.0,1.0,0.8333333,66.0,0.5,0.0,0.88235295,0.5833333,2.0,4.0,15.0,4.0,1.5,0.0
2.0,3.0,0.0,10.0,10.0,1.0,0.0,10.0,2.0,2.0,29.0,0.0,0.0,0.875,0.625,1.0,1.0,13.5,1.0,0.5,0.0
17.0,3.0,0.0,21.0,65.0,10.0,0.0,21.0,10.0,0.90625,1596.0,0.625,0.0,0.54545456,0.35416666,0.0,0.0,91.94118,15.0,3.235294,0.0
5.0,4.0,0.0,10.0,19.0,10.0,0.0,10.0,2.0,2.0,82.0,0.0,0.0,0.875,0.5,3.0,5.0,15.4,3.0,1.2,0.0
3.0,1.0,0.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.5555556,0.0,0.0,0.0,1.0,1.0,0.0
4.0,5.0,0.0,2.0,9.0,6.0,0.0,2.0,2.0,1.1111112,32.0,0.0,0.0,0.9677419,1.0,4.0,6.0,6.25,1.0,0.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4.0,0.0,24.0,44.0,4.0,1.0,23.0,3.0,1.0,215.0,0.0,0.0,0.962963,0.5555556,3.0,5.0,52.0,1.0,0.5,0.0
4.0,4.0,0.0,28.0,56.0,4.0,1.0,27.0,3.0,1.0,282.0,0.0,0.0,0.962963,0.5555556,3.0,7.0,68.75,1.0,0.5,0.0
15.0,3.0,0.0,27.0,92.0,0.0,0.0,27.0,3.0,0.79591835,884.0,0.5714286,0.0,0.8032787,0.4047619,1.0,1.0,57.0,2.0,1.0,0.0
9.0,3.0,0.0,17.0,43.0,10.0,0.0,17.0,8.0,0.8958333,262.0,0.6666667,0.0,0.82978725,0.33333334,2.0,6.0,27.444445,14.0,3.0,0.0
7.0,4.0,4.0,37.0,61.0,15.0,8.0,29.0,4.0,0.9444444,414.0,0.0,0.0,0.9,0.4,3.0,4.0,57.714287,1.0,0.71428573,0.0
2.0,3.0,0.0,10.0,8.0,1.0,0.0,10.0,2.0,2.0,25.0,0.0,0.0,0.85714287,0.625,1.0,1.0,11.5,1.0,0.5,0.0
4.0,6.0,0.0,9.0,13.0,4.0,0.0,9.0,1.0,1.0,43.0,0.0,0.0,0.9130435,0.5555556,2.0,2.0,9.0,1.0,0.5,0.0
6.0,6.0,0.0,13.0,19.0,3.0,0.0,13.0,1.0,0.8666667,72.0,0.0,0.0,0.84615386,0.73333335,2.0,3.0,10.5,1.0,0.6666667,0.0
5.0,1.0,0.0,16.0,19.0,4.0,1.0,15.0,3.0,1.1666666,186.0,0.11111111,0.0,0.0,0.6857143,0.0,0.0,34.4,1.0,0.8,0.0
2.0,3.0,0.0,10.0,13.0,1.0,0.0,10.0,2.0,2.0,43.0,0.0,0.0,0.875,0.625,1.0,1.0,20.5,4.0,2.0,0.0
2.0,3.0,0.0,12.0,12.0,1.0,0.0,12.0,2.0,2.0,58.0,0.0,0.0,0.875,0.625,1.0,1.0,28.0,6.0,3.0,0.0
2.0,2.0,0.0,8.0,14.0,1.0,0.0,8.0,2.0,2.0,52.0,0.0,0.0,0.8,0.6666667,1.0,1.0,25.0,4.0,2.0,0.0
4.0,6.0,0.0,10.0,14.0,4.0,0.0,10.0,1.0,1.0,49.0,0.0,0.0,0.9166667,0.5555556,2.0,2.0,10.5,1.0,0.5,0.0
5.0,6.0,0.0,10.0,17.0,4.0,0.0,10.0,1.0,0.9166667,70.0,0.0,0.0,0.875,0.6666667,2.0,3.0,12.4,1.0,0.6,0.0
5.0,7.0,0.0,22.0,25.0,4.0,0.0,22.0,1.0,0.9166667,87.0,0.0,0.0,0.88461536,0.6666667,2.0,3.0,15.8,1.0,0.6,0.0
2.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,2.0,2.0,33.0,0.0,0.0,0.0,0.6666667,0.0,0.0,15.5,3.0,1.5,0.0
5.0,7.0,0.0,16.0,19.0,4.0,0.0,16.0,1.0,0.9166667,75.0,0.0,0.0,0.88,0.6666667,2.0,3.0,13.4,1.0,0.6,0.0
2.0,6.0,7.0,11.0,4.0,1.0,7.0,4.0,2.0,2.0,8.0,0.0,0.0,0.95454544,0.6666667,1.0,1.0,3.0,1.0,0.5,0.0
4.0,4.0,0.0,6.0,8.0,6.0,0.0,6.0,4.0,1.3333334,19.0,0.0,0.0,0.94827586,0.45,1.0,2.0,3.5,1.0,0.75,0.0
7.0,4.0,0.0,15.0,54.0,13.0,0.0,15.0,4.0,0.9583333,342.0,0.5833333,1.0,0.8333333,0.41666666,0.0,0.0,46.142857,7.0,1.8571428,0.0
2.0,3.0,0.0,10.0,16.0,1.0,0.0,10.0,2.0,2.0,72.0,0.0,0.0,0.875,0.625,2.0,2.0,35.0,5.0,2.5,0.0
4.0,4.0,0.0,11.0,19.0,4.0,1.0,10.0,3.0,1.0,78.0,0.0,0.0,0.9770115,0.5555556,3.0,7.0,17.75,1.0,0.5,0.0
38.0,3.0,0.0,8.0,70.0,409.0,0.0,8.0,34.0,0.89405406,1112.0,0.48,0.0,0.5882353,0.15263158,3.0,20.0,27.605263,35.0,2.8157895,0.0
2.0,3.0,0.0,10.0,21.0,1.0,0.0,10.0,2.0,1.0,83.0,0.0,0.0,0.875,0.625,1.0,1.0,40.0,4.0,2.0,0.0
4.0,1.0,0.0,18.0,45.0,2.0,3.0,15.0,2.0,0.6666667,204.0,0.5,0.0,0.0,0.33333334,0.0,0.0,49.0,9.0,3.25,0.0
4.0,4.0,0.0,14.0,24.0,4.0,1.0,13.0,3.0,1.0,107.0,0.0,0.0,0.9770115,0.5555556,3.0,10.0,25.0,1.0,0.5,0.0
3.0,5.0,0.0,8.0,17.0,3.0,0.0,8.0,3.0,1.5,65.0,1.0,0.0,0.96153843,1.0,4.0,9.0,20.333334,7.0,2.6666667,0.0
11.0,1.0,0.0,53.0,67.0,53.0,14.0,39.0,0.0,1.025,783.0,0.25,0.0,0.0,0.26666668,0.0,0.0,69.818184,17.0,5.0,0.0
5.0,4.0,0.0,19.0,56.0,0.0,0.0,19.0,3.0,1.0486112,1379.0,0.6111111,0.0,0.90909094,0.45,0.0,0.0,267.6,17.0,6.4,0.0
2.0,3.0,0.0,12.0,24.0,1.0,0.0,12.0,2.0,2.0,134.0,0.0,0.0,0.875,0.625,1.0,1.0,66.0,13.0,6.5,0.0
12.0,1.0,0.0,30.0,111.0,54.0,1.0,29.0,5.0,1.0484848,796.0,0.8666667,0.0,0.0,0.20661157,0.0,0.0,64.083336,12.0,2.9166667,0.0
4.0,7.0,0.0,9.0,13.0,4.0,0.0,9.0,1.0,1.0,43.0,0.0,0.0,0.9166667,0.5555556,2.0,2.0,9.0,1.0,0.5,0.0
2.0,3.0,0.0,6.0,12.0,1.0,0.0,6.0,2.0,2.0,45.0,0.0,0.0,0.85714287,0.6666667,1.0,1.0,21.5,3.0,1.5,0.0
