:wmc,:dit,:noc,:cbo,:rfc,:lcom,:ca,:ce,:npm,:lcom3,:loc,:dam,:moa,:mfa,:cam,:ic,:cbm,:amc,:max_cc,:avg_cc,:bug
3.0,3.0,0.0,5.0,19.0,3.0,0.0,5.0,1.0,1.1666666,72.0,0.6666667,0.0,0.9285714,0.75,2.0,2.0,22.0,5.0,1.6666666,0.0
4.0,6.0,0.0,3.0,9.0,6.0,1.0,2.0,2.0,1.1111112,32.0,0.0,0.0,0.9622642,1.0,5.0,8.0,6.25,1.0,0.5,0.0
3.0,5.0,13.0,20.0,13.0,3.0,13.0,7.0,2.0,1.0,45.0,0.0,0.0,0.95238096,0.6666667,1.0,1.0,13.333333,2.0,0.6666667,0.0
6.0,6.0,0.0,18.0,25.0,3.0,0.0,18.0,1.0,0.8666667,88.0,0.0,0.0,0.84,0.73333335,2.0,3.0,13.166667,1.0,0.6666667,0.0
2.0,3.0,0.0,13.0,11.0,1.0,0.0,13.0,2.0,2.0,46.0,0.0,0.0,0.85714287,0.625,1.0,1.0,22.0,1.0,0.5,0.0
2.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,15.0,0.0,0.0,0.0,0.75,0.0,0.0,6.5,1.0,0.5,0.0
2.0,1.0,0.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,35.0,0.0,0.0,0.0,0.75,0.0,0.0,16.5,3.0,1.5,0.0
3.0,5.0,0.0,3.0,8.0,3.0,1.0,2.0,2.0,1.1666666,29.0,0.0,0.0,0.9722222,1.0,4.0,4.0,7.6666665,1.0,0.33333334,0.0
2.0,3.0,0.0,8.0,10.0,1.0,0.0,8.0,2.0,2.0,37.0,0.0,0.0,0.85714287,0.625,1.0,1.0,17.5,1.0,0.5,0.0
1.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
7.0,7.0,0.0,15.0,23.0,21.0,0.0,15.0,1.0,1.0555556,114.0,0.0,0.0,0.8958333,0.375,4.0,10.0,14.857142,1.0,0.71428573,0.0
3.0,5.0,0.0,4.0,15.0,1.0,0.0,4.0,2.0,1.0,56.0,0.2,0.0,0.984127,0.6666667,0.0,0.0,16.0,2.0,0.6666667,0.0
14.0,4.0,105.0,123.0,124.0,33.0,105.0,18.0,10.0,0.7948718,652.0,0.33333334,0.0,0.75510204,0.2857143,2.0,3.0,45.357143,2.0,1.0714285,1.0
3.0,4.0,0.0,6.0,8.0,3.0,0.0,6.0,1.0,2.0,36.0,0.0,0.0,0.9375,0.5555556,1.0,2.0,11.0,1.0,0.6666667,0.0
5.0,7.0,0.0,11.0,18.0,8.0,0.0,11.0,1.0,1.0,70.0,0.0,0.0,0.89285713,0.6666667,2.0,2.0,12.4,1.0,0.6,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,13.0,15.0,1.0,0.0,13.0,2.0,2.0,53.0,0.0,0.0,0.85714287,0.625,1.0,1.0,25.5,1.0,0.5,0.0
2.0,3.0,0.0,16.0,29.0,1.0,0.0,16.0,2.0,2.0,182.0,0.0,0.0,0.85714287,0.625,1.0,1.0,90.0,1.0,0.5,0.0
2.0,3.0,0.0,13.0,18.0,1.0,0.0,13.0,2.0,2.0,68.0,0.0,0.0,0.85714287,0.625,1.0,1.0,33.0,1.0,0.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,6.0,0.0,13.0,24.0,4.0,0.0,13.0,3.0,0.9166667,104.0,0.25,0.0,0.9692308,0.6666667,1.0,1.0,24.0,3.0,1.25,0.0
4.0,5.0,0.0,13.0,22.0,4.0,1.0,12.0,3.0,1.0,91.0,0.0,0.0,0.9607843,0.5555556,4.0,9.0,21.0,1.0,0.5,0.0
3.0,2.0,0.0,3.0,17.0,1.0,0.0,3.0,2.0,1.5,155.0,1.0,0.0,0.6666667,0.44444445,0.0,0.0,50.333332,4.0,1.6666666,0.0
3.0,2.0,0.0,3.0,17.0,1.0,0.0,3.0,2.0,1.5,216.0,1.0,0.0,0.6666667,0.44444445,0.0,0.0,70.333336,4.0,1.6666666,0.0
2.0,3.0,0.0,14.0,18.0,1.0,0.0,14.0,2.0,1.0,74.0,0.0,0.0,0.85714287,0.625,1.0,1.0,35.5,1.0,0.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,25.0,24.0,1.0,0.0,25.0,2.0,2.0,102.0,0.0,0.0,0.93333334,0.6,1.0,1.0,50.0,1.0,0.5,0.0
3.0,3.0,1.0,30.0,15.0,3.0,1.0,29.0,2.0,1.0,213.0,0.0,0.0,0.75,0.5,1.0,1.0,69.666664,1.0,0.6666667,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2.0,0.0,3.0,19.0,13.0,0.0,3.0,1.0,0.9,61.0,0.5,0.0,0.9354839,1.0,1.0,1.0,8.833333,1.0,0.6666667,0.0
6.0,5.0,0.0,29.0,47.0,9.0,3.0,26.0,5.0,0.93333334,240.0,0.0,0.0,0.9245283,0.55,4.0,10.0,38.5,7.0,1.6666666,0.0
2.0,3.0,0.0,12.0,24.0,1.0,0.0,12.0,2.0,2.0,58.0,0.0,0.0,0.95,0.6666667,1.0,1.0,28.0,1.0,0.5,0.0
2.0,3.0,0.0,20.0,11.0,1.0,0.0,20.0,2.0,2.0,35.0,0.0,0.0,0.85714287,0.625,1.0,1.0,16.5,1.0,0.5,0.0
3.0,4.0,0.0,9.0,20.0,3.0,0.0,9.0,1.0,1.0,174.0,0.0,0.0,0.95652175,0.6666667,1.0,1.0,56.0,1.0,0.6666667,0.0
4.0,4.0,0.0,2.0,37.0,0.0,0.0,2.0,3.0,0.0,241.0,1.0,0.0,0.9,0.41666666,2.0,4.0,59.0,6.0,2.25,0.0
2.0,5.0,0.0,12.0,14.0,1.0,0.0,12.0,1.0,1.0,47.0,0.0,0.0,0.94736844,1.0,1.0,1.0,22.0,3.0,1.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,9.0,7.0,1.0,0.0,9.0,2.0,2.0,25.0,0.0,0.0,0.8,0.6666667,1.0,1.0,11.5,1.0,0.5,0.0
5.0,6.0,0.0,38.0,57.0,8.0,0.0,38.0,1.0,1.0,361.0,0.0,0.0,0.88,0.5,2.0,3.0,70.6,1.0,0.6,0.0
7.0,5.0,0.0,20.0,41.0,9.0,4.0,16.0,5.0,0.8888889,246.0,0.0,0.0,0.9074074,0.5833333,5.0,11.0,33.714287,1.0,0.71428573,1.0
4.0,6.0,0.0,9.0,13.0,4.0,0.0,9.0,1.0,1.0,45.0,0.0,0.0,0.9166667,0.5555556,2.0,2.0,9.5,1.0,0.5,0.0
4.0,5.0,0.0,11.0,16.0,6.0,0.0,11.0,1.0,2.0,56.0,0.0,0.0,0.9142857,0.625,2.0,3.0,13.0,1.0,0.75,0.0
3.0,1.0,0.0,5.0,4.0,0.0,5.0,0.0,3.0,0.5,26.0,1.0,0.0,0.0,0.5555556,0.0,0.0,7.0,1.0,0.6666667,0.0
6.0,3.0,0.0,15.0,23.0,15.0,0.0,15.0,2.0,1.2,91.0,0.0,0.0,0.8214286,0.5833333,2.0,2.0,14.0,1.0,0.8333333,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
5.0,6.0,0.0,9.0,14.0,8.0,0.0,9.0,1.0,1.0,46.0,0.0,0.0,0.875,0.5,2.0,2.0,7.6,1.0,0.6,0.0
2.0,3.0,0.0,18.0,16.0,1.0,0.0,18.0,2.0,1.0,84.0,0.0,0.0,0.85714287,0.625,1.0,1.0,40.5,1.0,0.5,0.0
5.0,4.0,0.0,14.0,24.0,8.0,0.0,14.0,1.0,0.9375,187.0,0.25,0.0,0.9166667,0.53333336,2.0,4.0,35.6,1.0,0.8,0.0
7.0,1.0,0.0,4.0,31.0,13.0,0.0,4.0,4.0,0.6666667,143.0,0.6666667,0.0,0.0,0.16666667,0.0,0.0,19.0,5.0,1.4285715,0.0
5.0,3.0,4.0,5.0,12.0,10.0,4.0,1.0,3.0,2.0,53.0,0.0,0.0,0.9302326,0.4,1.0,3.0,9.6,1.0,0.6,0.0
4.0,2.0,0.0,11.0,20.0,2.0,1.0,10.0,3.0,0.33333334,122.0,1.0,2.0,0.9,0.53333336,0.0,0.0,28.75,2.0,0.75,0.0
2.0,3.0,0.0,30.0,43.0,1.0,0.0,30.0,2.0,2.0,212.0,0.0,0.0,0.85714287,0.625,1.0,1.0,105.0,1.0,0.5,0.0
2.0,3.0,0.0,3.0,8.0,1.0,1.0,2.0,2.0,2.0,21.0,0.0,0.0,0.969697,0.75,0.0,0.0,9.5,1.0,0.5,0.0
2.0,3.0,0.0,14.0,15.0,1.0,0.0,14.0,2.0,2.0,53.0,0.0,0.0,0.85714287,0.625,1.0,1.0,25.5,1.0,0.5,0.0
2.0,3.0,0.0,13.0,17.0,1.0,0.0,13.0,2.0,2.0,58.0,0.0,0.0,0.85714287,0.625,1.0,1.0,28.0,1.0,0.5,0.0
2.0,6.0,1.0,11.0,10.0,1.0,1.0,10.0,2.0,2.0,29.0,0.0,0.0,0.984375,0.6666667,0.0,0.0,13.5,1.0,0.5,0.0
2.0,4.0,6.0,7.0,3.0,0.0,6.0,1.0,0.0,0.0,21.0,1.0,0.0,1.0,0.6666667,0.0,0.0,9.0,0.0,0.0,0.0
4.0,6.0,0.0,11.0,36.0,4.0,0.0,11.0,2.0,0.6666667,96.0,1.0,0.0,0.9677419,0.375,3.0,5.0,22.75,1.0,0.75,0.0
2.0,3.0,0.0,24.0,28.0,1.0,0.0,24.0,2.0,1.0,124.0,0.0,0.0,0.85714287,0.625,1.0,1.0,60.5,1.0,0.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,8.0,0.0,15.0,23.0,15.0,0.0,15.0,1.0,1.0666667,128.0,0.0,0.0,0.9183673,0.4,3.0,10.0,19.833334,1.0,0.6666667,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,4.0,0.0,42.0,129.0,210.0,0.0,42.0,2.0,2.0,2477.0,0.0,0.0,0.3548387,0.2761905,1.0,1.0,116.95238,6.0,2.0,0.0
3.0,3.0,0.0,14.0,14.0,1.0,0.0,14.0,2.0,0.75,53.0,0.5,0.0,0.875,0.6666667,0.0,0.0,16.0,1.0,0.33333334,0.0
7.0,5.0,0.0,16.0,37.0,15.0,1.0,15.0,4.0,0.9444444,160.0,0.0,0.0,0.9074074,0.5,4.0,9.0,21.428572,1.0,0.71428573,0.0
4.0,5.0,0.0,17.0,19.0,4.0,5.0,12.0,3.0,1.0,75.0,0.0,0.0,0.9607843,0.5555556,4.0,8.0,17.0,1.0,0.5,0.0
8.0,1.0,0.0,20.0,40.0,28.0,11.0,9.0,7.0,2.0,271.0,0.0,0.0,0.0,0.35714287,0.0,0.0,32.875,9.0,3.5,0.0
5.0,1.0,0.0,25.0,39.0,6.0,1.0,24.0,3.0,0.5,234.0,0.5,0.0,0.0,0.5625,0.0,0.0,45.4,1.0,0.6,0.0
4.0,4.0,0.0,5.0,11.0,0.0,0.0,5.0,1.0,0.5,66.0,0.5,0.0,0.90909094,0.5,2.0,5.0,15.0,1.0,0.75,0.0
5.0,6.0,7.0,17.0,35.0,8.0,7.0,10.0,1.0,0.875,211.0,0.5,0.0,0.9444444,0.4,2.0,2.0,40.8,16.0,4.2,0.0
2.0,3.0,0.0,13.0,9.0,1.0,0.0,13.0,2.0,2.0,29.0,0.0,0.0,0.9,0.625,1.0,1.0,13.5,1.0,0.5,0.0
2.0,6.0,0.0,8.0,18.0,1.0,0.0,8.0,1.0,1.0,235.0,0.0,0.0,0.984375,0.625,1.0,1.0,112.5,11.0,5.5,0.0
5.0,6.0,0.0,16.0,20.0,8.0,0.0,16.0,1.0,1.0,75.0,0.0,0.0,0.875,0.6666667,2.0,3.0,13.4,1.0,0.6,0.0
4.0,2.0,0.0,6.0,13.0,0.0,1.0,5.0,4.0,0.16666667,82.0,1.0,2.0,0.85714287,0.5,0.0,0.0,19.0,4.0,1.75,0.0
2.0,2.0,0.0,9.0,5.0,1.0,0.0,9.0,2.0,2.0,16.0,0.0,0.0,0.9705882,0.6,0.0,0.0,7.0,2.0,1.0,0.0
2.0,5.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.9791667,1.0,2.0,3.0,2.5,1.0,0.5,0.0
2.0,3.0,0.0,15.0,10.0,1.0,0.0,15.0,2.0,2.0,49.0,0.0,0.0,0.85714287,0.625,1.0,1.0,23.5,3.0,1.5,0.0
2.0,3.0,0.0,20.0,14.0,1.0,0.0,20.0,2.0,2.0,49.0,0.0,0.0,0.85714287,0.625,1.0,1.0,23.5,1.0,0.5,0.0
2.0,3.0,0.0,17.0,27.0,1.0,0.0,17.0,2.0,2.0,193.0,0.0,0.0,0.85714287,0.625,1.0,1.0,95.5,1.0,0.5,0.0
39.0,1.0,0.0,42.0,157.0,475.0,28.0,15.0,30.0,0.8732057,3432.0,1.0,1.0,0.0,0.20065789,0.0,0.0,86.4359,15.0,2.2051282,0.0
3.0,6.0,0.0,3.0,8.0,3.0,0.0,3.0,1.0,2.0,18.0,0.0,0.0,0.9705882,1.0,1.0,2.0,5.0,1.0,0.6666667,1.0
2.0,9.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.99,1.0,2.0,2.0,2.5,1.0,0.5,0.0
3.0,4.0,0.0,7.0,18.0,3.0,0.0,7.0,2.0,1.5,80.0,0.0,0.0,0.94285715,0.5555556,2.0,7.0,25.333334,6.0,2.3333333,0.0
3.0,3.0,0.0,5.0,21.0,1.0,0.0,5.0,2.0,0.75,96.0,0.5,0.0,0.9722222,0.6,0.0,0.0,30.333334,4.0,1.3333334,0.0
5.0,4.0,0.0,12.0,18.0,10.0,0.0,12.0,1.0,1.0,65.0,0.0,0.0,0.8787879,0.37142858,1.0,1.0,11.8,2.0,1.0,0.0
2.0,3.0,0.0,9.0,8.0,1.0,0.0,9.0,2.0,2.0,34.0,0.0,0.0,0.85714287,0.625,1.0,1.0,16.0,1.0,0.5,0.0
2.0,3.0,0.0,17.0,20.0,1.0,0.0,17.0,2.0,2.0,96.0,0.0,0.0,0.85714287,0.625,1.0,1.0,47.0,1.0,0.5,1.0
25.0,2.0,0.0,10.0,68.0,238.0,2.0,8.0,25.0,0.9143519,557.0,0.7222222,9.0,0.4390244,0.248,0.0,0.0,20.56,5.0,1.68,0.0
2.0,3.0,0.0,18.0,17.0,1.0,0.0,18.0,2.0,2.0,99.0,0.0,0.0,0.85714287,0.625,1.0,1.0,48.5,1.0,0.5,0.0
2.0,3.0,0.0,8.0,12.0,1.0,0.0,8.0,2.0,2.0,44.0,0.0,0.0,0.85714287,0.625,1.0,1.0,21.0,1.0,0.5,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
5.0,3.0,0.0,4.0,24.0,10.0,0.0,4.0,1.0,1.0,165.0,0.0,0.0,0.90909094,0.44,2.0,6.0,31.8,2.0,1.0,0.0
2.0,3.0,0.0,21.0,16.0,1.0,0.0,21.0,2.0,2.0,56.0,0.0,0.0,0.85714287,0.625,1.0,1.0,27.0,1.0,0.5,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
2.0,3.0,0.0,16.0,19.0,1.0,0.0,16.0,2.0,2.0,62.0,0.0,0.0,0.85714287,0.625,1.0,1.0,30.0,1.0,0.5,0.0
2.0,3.0,0.0,11.0,8.0,1.0,0.0,11.0,2.0,2.0,21.0,0.0,0.0,0.85714287,0.625,1.0,1.0,9.5,1.0,0.5,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
4.0,6.0,0.0,3.0,9.0,6.0,1.0,2.0,2.0,1.1111112,32.0,0.0,0.0,0.9622642,1.0,5.0,8.0,6.25,1.0,0.5,0.0
4.0,6.0,0.0,8.0,13.0,4.0,0.0,8.0,1.0,1.0,42.0,0.0,0.0,0.9130435,0.5555556,2.0,2.0,8.75,1.0,0.5,0.0
3.0,5.0,84.0,96.0,16.0,3.0,84.0,12.0,2.0,1.0,71.0,0.0,0.0,0.95238096,0.6666667,1.0,1.0,22.0,5.0,1.6666666,0.0
2.0,4.0,0.0,5.0,9.0,1.0,0.0,5.0,2.0,1.0,46.0,0.0,0.0,0.9736842,0.6,2.0,3.0,21.5,2.0,1.0,0.0
2.0,4.0,0.0,27.0,25.0,1.0,0.0,27.0,2.0,2.0,133.0,0.0,0.0,0.93333334,0.6,1.0,1.0,65.5,1.0,0.5,1.0
0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,0.0,2.0,39.0,0.0,0.0,2.0,6.0,0.9558824,416.0,0.23529412,1.0,0.0,0.3125,0.0,0.0,43.333332,4.0,1.3333334,0.0
4.0,6.0,0.0,13.0,52.0,4.0,0.0,13.0,2.0,0.6666667,229.0,1.0,0.0,0.9677419,0.375,3.0,6.0,55.5,1.0,0.75,0.0
5.0,3.0,3.0,12.0,86.0,8.0,3.0,9.0,3.0,0.8333333,276.0,0.33333334,0.0,0.8888889,0.5,1.0,1.0,53.6,2.0,1.0,0.0
7.0,4.0,0.0,18.0,43.0,9.0,3.0,16.0,5.0,0.8888889,392.0,0.0,0.0,0.83870965,0.5833333,3.0,3.0,54.57143,9.0,1.8571428,0.0
13.0,1.0,0.0,16.0,39.0,76.0,5.0,11.0,9.0,0.9583333,277.0,0.5,0.0,0.0,0.46666667,0.0,0.0,20.153847,3.0,1.1538461,0.0
2.0,1.0,0.0,14.0,2.0,1.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.8333333,0.0,0.0,0.0,1.0,1.0,0.0
2.0,3.0,0.0,15.0,16.0,1.0,0.0,15.0,2.0,2.0,58.0,0.0,0.0,0.85714287,0.625,1.0,1.0,28.0,1.0,0.5,0.0
4.0,6.0,0.0,14.0,18.0,4.0,0.0,14.0,1.0,1.0,63.0,0.0,0.0,0.9166667,0.5555556,2.0,2.0,14.0,1.0,0.5,0.0
2.0,3.0,0.0,22.0,24.0,1.0,0.0,22.0,2.0,1.0,107.0,0.0,0.0,0.85714287,0.625,1.0,1.0,52.0,1.0,0.5,1.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
4.0,4.0,0.0,21.0,30.0,6.0,0.0,21.0,4.0,2.0,133.0,0.0,0.0,0.8235294,0.7,1.0,1.0,32.25,5.0,2.0,1.0
5.0,5.0,0.0,4.0,8.0,10.0,0.0,4.0,1.0,2.0,19.0,0.0,0.0,0.8888889,0.7,2.0,4.0,2.8,1.0,0.8,0.0
4.0,1.0,0.0,3.0,21.0,0.0,1.0,2.0,3.0,0.6666667,110.0,0.6666667,0.0,0.0,0.6666667,0.0,0.0,25.75,3.0,1.0,0.0
5.0,2.0,0.0,20.0,52.0,4.0,1.0,19.0,4.0,0.6666667,680.0,0.6666667,0.0,0.9166667,0.35714287,0.0,0.0,134.4,21.0,9.0,0.0
2.0,3.0,0.0,14.0,15.0,1.0,0.0,14.0,2.0,2.0,63.0,0.0,0.0,0.85714287,0.625,1.0,1.0,30.5,1.0,0.5,0.0
15.0,2.0,0.0,4.0,29.0,97.0,1.0,3.0,15.0,0.96428573,195.0,0.33333334,2.0,0.5625,0.5,0.0,0.0,11.6,3.0,1.4,0.0
11.0,1.0,0.0,7.0,96.0,55.0,1.0,7.0,2.0,1.1,656.0,1.0,0.0,0.0,0.41558442,0.0,0.0,57.727272,5.0,1.7272727,1.0
5.0,7.0,0.0,2.0,10.0,10.0,0.0,2.0,1.0,1.0833334,35.0,0.0,0.0,0.9347826,1.0,3.0,8.0,5.4,1.0,0.6,0.0
11.0,1.0,0.0,4.0,16.0,25.0,2.0,2.0,11.0,0.8,106.0,1.0,0.0,0.0,0.27272728,0.0,0.0,8.181818,3.0,1.2727273,0.0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1.0,0.0,3.0,17.0,10.0,2.0,1.0,8.0,0.78571427,77.0,1.0,0.0,0.0,0.46875,0.0,0.0,8.125,3.0,1.125,0.0
7.0,2.0,0.0,18.0,39.0,7.0,1.0,18.0,7.0,0.7916667,223.0,0.5,1.0,0.75,0.25,0.0,0.0,30.285715,4.0,1.4285715,0.0
2.0,9.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.99,1.0,2.0,2.0,2.5,1.0,0.5,0.0
16.0,1.0,0.0,19.0,70.0,88.0,1.0,19.0,6.0,0.912,488.0,0.88,1.0,0.0,0.21904762,0.0,0.0,27.9375,3.0,1.375,0.0
3.0,1.0,0.0,8.0,11.0,1.0,1.0,7.0,1.0,0.75,39.0,0.5,0.0,0.0,0.5,0.0,0.0,11.333333,1.0,0.33333334,0.0
3.0,3.0,0.0,14.0,14.0,1.0,0.0,14.0,2.0,0.75,53.0,0.5,0.0,0.875,0.6666667,0.0,0.0,16.0,1.0,0.33333334,0.0
31.0,1.0,0.0,76.0,205.0,461.0,22.0,54.0,26.0,1.0047619,2269.0,0.2857143,0.0,0.0,0.13111112,0.0,0.0,71.96774,8.0,1.7741935,1.0
3.0,7.0,0.0,5.0,6.0,3.0,0.0,5.0,1.0,1.5,16.0,0.0,0.0,0.93939394,0.6666667,1.0,2.0,4.0,1.0,0.6666667,0.0
3.0,2.0,0.0,8.0,28.0,1.0,0.0,8.0,2.0,1.0,92.0,0.6666667,0.0,0.9411765,0.75,1.0,3.0,28.666666,5.0,1.6666666,0.0
8.0,2.0,0.0,15.0,43.0,0.0,2.0,13.0,8.0,0.6904762,320.0,0.6666667,3.0,0.72,0.234375,0.0,0.0,38.25,6.0,3.5,0.0
3.0,1.0,0.0,22.0,46.0,1.0,0.0,22.0,2.0,0.8333333,182.0,0.33333334,0.0,0.0,0.75,0.0,0.0,58.666668,5.0,1.6666666,0.0
2.0,1.0,0.0,13.0,20.0,1.0,2.0,11.0,1.0,1.0,139.0,0.0,0.0,0.0,0.5,0.0,0.0,68.0,10.0,5.0,0.0
3.0,7.0,0.0,7.0,23.0,1.0,0.0,7.0,2.0,1.0,72.0,0.6666667,0.0,0.9846154,0.6666667,0.0,0.0,22.0,2.0,0.6666667,0.0
4.0,6.0,0.0,10.0,44.0,4.0,0.0,10.0,2.0,0.6666667,206.0,1.0,0.0,0.9677419,0.375,3.0,8.0,50.25,5.0,1.75,0.0
5.0,5.0,0.0,10.0,13.0,10.0,0.0,10.0,1.0,2.0,43.0,0.0,0.0,0.8888889,0.7,2.0,4.0,7.6,3.0,1.2,0.0
5.0,5.0,0.0,16.0,15.0,10.0,0.0,16.0,1.0,2.0,51.0,0.0,0.0,0.8888889,0.7,2.0,4.0,9.2,1.0,0.8,0.0
16.0,1.0,0.0,3.0,19.0,60.0,2.0,1.0,16.0,0.84444445,115.0,0.8333333,0.0,0.0,0.5416667,0.0,0.0,5.8125,1.0,0.9375,0.0
2.0,3.0,0.0,25.0,23.0,1.0,0.0,25.0,2.0,1.0,90.0,0.0,0.0,0.85714287,0.625,1.0,1.0,43.5,1.0,0.5,1.0
4.0,6.0,0.0,11.0,20.0,4.0,0.0,11.0,3.0,1.0,77.0,0.0,0.0,0.9622642,0.5555556,4.0,8.0,17.5,1.0,0.5,0.0
5.0,6.0,0.0,8.0,14.0,8.0,0.0,8.0,1.0,1.0,50.0,0.0,0.0,0.875,0.5,2.0,2.0,8.4,1.0,0.6,0.0
4.0,6.0,0.0,12.0,26.0,4.0,0.0,12.0,1.0,0.6666667,870.0,0.0,0.0,0.95,0.625,2.0,3.0,215.0,1.0,0.75,0.0
4.0,3.0,2.0,9.0,19.0,6.0,2.0,7.0,1.0,1.0,100.0,0.0,0.0,0.9302326,0.5,1.0,4.0,23.75,2.0,1.0,0.0
3.0,5.0,0.0,18.0,29.0,3.0,0.0,18.0,1.0,1.0714285,428.0,0.14285715,0.0,0.9574468,0.6666667,1.0,2.0,139.33333,1.0,0.6666667,0.0
6.0,6.0,0.0,13.0,20.0,3.0,0.0,13.0,1.0,0.8666667,77.0,0.0,0.0,0.84,0.73333335,2.0,3.0,11.333333,1.0,0.6666667,0.0
5.0,7.0,0.0,8.0,14.0,8.0,0.0,8.0,1.0,1.0,46.0,0.0,0.0,0.9347826,0.5,3.0,7.0,7.6,1.0,0.6,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2.0,3.0,0.0,16.0,19.0,1.0,0.0,16.0,2.0,2.0,133.0,0.0,0.0,0.85714287,0.625,1.0,1.0,65.5,1.0,0.5,1.0
3.0,1.0,0.0,15.0,22.0,3.0,0.0,15.0,3.0,1.375,103.0,0.0,0.0,0.0,0.6666667,0.0,0.0,32.0,3.0,1.3333334,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
4.0,3.0,0.0,69.0,26.0,6.0,2.0,67.0,4.0,1.0,435.0,0.0,0.0,0.6666667,0.35,1.0,1.0,107.5,1.0,0.75,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,22.0,24.0,1.0,0.0,22.0,2.0,1.0,133.0,0.0,0.0,0.85714287,0.625,1.0,1.0,65.0,1.0,0.5,1.0
12.0,1.0,1.0,1.0,23.0,24.0,1.0,0.0,9.0,0.5064935,291.0,1.0,0.0,0.0,0.375,0.0,0.0,22.666666,5.0,2.1666667,0.0
2.0,3.0,0.0,31.0,44.0,1.0,0.0,31.0,2.0,1.0,263.0,0.0,0.0,0.85714287,0.625,1.0,1.0,128.0,1.0,0.5,1.0
3.0,1.0,0.0,16.0,28.0,3.0,0.0,16.0,3.0,2.0,121.0,0.0,0.0,0.0,0.7777778,0.0,0.0,39.333332,2.0,1.0,0.0
18.0,5.0,3.0,38.0,94.0,141.0,6.0,33.0,5.0,0.9607843,733.0,0.0,0.0,0.75384617,0.4117647,4.0,10.0,39.555557,6.0,1.4444444,0.0
