:wmc,:dit,:noc,:cbo,:rfc,:lcom,:ca,:ce,:npm,:lcom3,:loc,:dam,:moa,:mfa,:cam,:ic,:cbm,:amc,:max_cc,:avg_cc,:bug
6.0,5.0,0.0,24.0,28.0,9.0,0.0,24.0,2.0,0.93333334,101.0,0.0,0.0,0.8333333,0.6,3.0,4.0,15.333333,1.0,0.6666667,0.0
8.0,6.0,12.0,25.0,24.0,28.0,12.0,13.0,4.0,1.0,75.0,0.0,0.0,0.8181818,0.42857143,3.0,4.0,8.125,3.0,1.0,0.0
4.0,2.0,0.0,11.0,11.0,6.0,6.0,5.0,1.0,2.0,25.0,0.0,0.0,0.5714286,0.55,1.0,2.0,5.25,1.0,0.75,0.0
2.0,3.0,0.0,16.0,23.0,1.0,0.0,16.0,2.0,1.0,128.0,0.0,0.0,0.85714287,0.625,1.0,1.0,61.5,5.0,2.5,0.0
5.0,5.0,0.0,22.0,23.0,8.0,0.0,22.0,2.0,1.0,105.0,0.0,0.0,0.8695652,0.5,3.0,3.0,19.2,1.0,0.6,0.0
5.0,3.0,0.0,17.0,36.0,4.0,0.0,17.0,1.0,0.925,343.0,0.1,0.0,0.9318182,0.5,1.0,2.0,65.6,7.0,1.8,0.0
3.0,3.0,0.0,8.0,14.0,1.0,0.0,8.0,2.0,0.75,46.0,0.5,0.0,0.94736844,0.6666667,0.0,0.0,13.666667,2.0,0.6666667,0.0
4.0,1.0,0.0,22.0,30.0,4.0,7.0,15.0,2.0,0.9166667,124.0,0.0,0.0,0.0,0.3888889,0.0,0.0,29.0,7.0,2.0,0.0
8.0,5.0,0.0,22.0,29.0,16.0,0.0,22.0,3.0,0.9285714,129.0,0.0,0.0,0.7692308,0.6666667,3.0,4.0,14.625,1.0,0.75,0.0
5.0,5.0,0.0,10.0,14.0,8.0,0.0,10.0,2.0,1.0,46.0,0.0,0.0,0.8695652,0.5,3.0,3.0,7.6,1.0,0.6,0.0
18.0,1.0,6.0,24.0,51.0,127.0,6.0,18.0,5.0,0.9352941,338.0,0.5,0.0,0.0,0.19786096,0.0,0.0,17.222221,2.0,1.3333334,0.0
2.0,5.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.9736842,1.0,1.0,1.0,2.5,1.0,0.5,0.0
2.0,1.0,0.0,17.0,9.0,0.0,9.0,8.0,2.0,0.0,51.0,1.0,2.0,0.0,0.5833333,0.0,0.0,23.0,1.0,0.5,0.0
6.0,5.0,0.0,15.0,19.0,13.0,0.0,15.0,3.0,1.0,60.0,0.0,0.0,0.8333333,0.36,3.0,4.0,8.5,1.0,0.6666667,0.0
5.0,5.0,0.0,10.0,15.0,8.0,0.0,10.0,2.0,1.0,52.0,0.0,0.0,0.8695652,0.5,3.0,3.0,8.8,1.0,0.6,0.0
1.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
151.0,2.0,0.0,134.0,171.0,11323.0,125.0,9.0,149.0,0.99777776,885.0,0.33333334,0.0,0.026143791,0.04222222,0.0,0.0,4.8410597,2.0,1.0529802,0.0
3.0,1.0,0.0,8.0,15.0,3.0,0.0,8.0,3.0,2.0,44.0,0.0,0.0,0.0,0.7777778,0.0,0.0,13.666667,1.0,0.6666667,0.0
5.0,5.0,0.0,10.0,15.0,8.0,0.0,10.0,2.0,1.0,52.0,0.0,0.0,0.875,0.5,2.0,3.0,8.8,1.0,0.6,0.0
2.0,1.0,0.0,13.0,11.0,1.0,5.0,8.0,2.0,2.0,29.0,0.0,0.0,0.0,0.625,0.0,0.0,13.5,1.0,0.5,0.0
4.0,5.0,0.0,2.0,9.0,6.0,0.0,2.0,2.0,1.1111112,37.0,0.0,0.0,0.92,1.0,2.0,2.0,7.5,1.0,0.5,0.0
3.0,1.0,0.0,8.0,18.0,3.0,0.0,8.0,3.0,1.0,57.0,0.0,0.0,0.0,0.7777778,0.0,0.0,17.666666,2.0,1.0,0.0
6.0,5.0,0.0,31.0,42.0,9.0,0.0,31.0,2.0,0.95,175.0,0.0,0.0,0.85714287,0.6,2.0,4.0,27.5,1.0,0.6666667,0.0
6.0,4.0,0.0,20.0,24.0,9.0,0.0,20.0,2.0,0.93333334,80.0,0.0,0.0,0.82608694,0.6,2.0,4.0,11.833333,1.0,0.6666667,0.0
11.0,1.0,0.0,11.0,22.0,53.0,0.0,11.0,11.0,0.9,97.0,0.0,0.0,0.0,0.47727272,0.0,0.0,7.7272725,2.0,1.0909091,0.0
2.0,6.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,2.0,9.0,0.0,0.0,0.9787234,0.625,2.0,2.0,3.5,1.0,0.5,0.0
5.0,1.0,0.0,15.0,15.0,10.0,1.0,14.0,5.0,2.0,62.0,0.0,0.0,0.0,0.72,0.0,0.0,11.4,1.0,0.8,0.0
2.0,4.0,0.0,10.0,8.0,1.0,0.0,10.0,2.0,2.0,22.0,0.0,0.0,0.8888889,0.5625,1.0,1.0,10.0,1.0,0.5,0.0
9.0,5.0,0.0,24.0,35.0,24.0,0.0,24.0,4.0,0.95,172.0,0.0,0.0,0.7407407,0.425,3.0,5.0,17.555555,3.0,1.0,0.0
3.0,6.0,0.0,3.0,8.0,3.0,1.0,2.0,2.0,1.1666666,29.0,0.0,0.0,0.9787234,1.0,3.0,4.0,7.6666665,1.0,0.33333334,0.0
2.0,1.0,0.0,17.0,28.0,1.0,1.0,16.0,2.0,2.0,124.0,0.0,0.0,0.0,0.625,0.0,0.0,61.0,1.0,0.5,0.0
2.0,3.0,0.0,12.0,12.0,1.0,0.0,12.0,2.0,1.0,64.0,0.0,0.0,0.85714287,0.625,1.0,1.0,30.0,4.0,2.0,0.0
2.0,1.0,0.0,9.0,20.0,1.0,0.0,9.0,2.0,1.0,86.0,0.0,0.0,0.0,0.625,0.0,0.0,41.5,4.0,2.0,0.0
2.0,4.0,0.0,19.0,17.0,1.0,0.0,19.0,2.0,1.75,83.0,0.0,0.0,0.9285714,0.625,1.0,1.0,38.5,1.0,0.5,0.0
2.0,4.0,0.0,19.0,27.0,1.0,0.0,19.0,2.0,1.0,159.0,0.0,0.0,0.9722222,0.6666667,3.0,3.0,77.0,5.0,2.5,0.0
3.0,1.0,0.0,8.0,4.0,1.0,8.0,0.0,1.0,0.75,35.0,0.25,3.0,0.0,0.75,0.0,0.0,9.333333,1.0,0.33333334,0.0
3.0,4.0,0.0,14.0,13.0,3.0,0.0,14.0,2.0,2.0,62.0,0.0,0.0,0.7777778,0.6666667,2.0,3.0,19.666666,2.0,1.0,0.0
4.0,5.0,0.0,20.0,31.0,4.0,1.0,19.0,3.0,1.0,146.0,0.0,0.0,0.9574468,0.5555556,2.0,4.0,34.75,1.0,0.5,0.0
2.0,3.0,0.0,13.0,12.0,1.0,0.0,13.0,2.0,2.0,42.0,0.0,0.0,0.85714287,0.625,1.0,1.0,20.0,1.0,0.5,0.0
2.0,3.0,0.0,23.0,20.0,1.0,0.0,23.0,2.0,1.0,93.0,0.0,0.0,0.85714287,0.625,1.0,1.0,44.5,1.0,0.5,0.0
6.0,7.0,0.0,10.0,14.0,15.0,1.0,9.0,4.0,1.0666667,46.0,0.0,0.0,0.8857143,0.7,5.0,5.0,6.1666665,1.0,0.6666667,0.0
5.0,5.0,0.0,26.0,49.0,4.0,3.0,23.0,4.0,0.9166667,290.0,0.0,0.0,0.9166667,0.6666667,2.0,4.0,56.4,1.0,0.6,0.0
2.0,3.0,0.0,10.0,10.0,1.0,0.0,10.0,2.0,2.0,41.0,0.0,0.0,0.85714287,0.625,1.0,1.0,19.5,1.0,0.5,0.0
4.0,8.0,0.0,3.0,9.0,6.0,1.0,2.0,1.0,1.1111112,32.0,0.0,0.0,0.94285715,1.0,3.0,3.0,6.25,1.0,0.5,0.0
6.0,4.0,0.0,23.0,25.0,9.0,0.0,23.0,2.0,0.93333334,106.0,0.0,0.0,0.82608694,0.6,2.0,4.0,16.166666,1.0,0.6666667,0.0
2.0,3.0,0.0,6.0,5.0,1.0,0.0,6.0,2.0,2.0,14.0,0.0,0.0,0.85714287,0.625,1.0,1.0,6.0,1.0,0.5,0.0
2.0,5.0,0.0,24.0,30.0,1.0,0.0,24.0,2.0,1.7142857,216.0,0.71428573,0.0,0.9375,0.6,1.0,1.0,103.5,1.0,0.5,1.0
7.0,5.0,0.0,20.0,30.0,15.0,0.0,20.0,2.0,0.9444444,144.0,0.0,0.0,0.8076923,0.6666667,2.0,4.0,19.142857,1.0,0.71428573,0.0
11.0,1.0,0.0,46.0,105.0,55.0,13.0,33.0,9.0,1.0,394.0,0.0,0.0,0.0,0.13636364,0.0,0.0,34.636364,3.0,1.4545455,1.0
2.0,3.0,0.0,8.0,12.0,1.0,0.0,8.0,2.0,1.0,44.0,0.0,0.0,0.85714287,0.625,1.0,1.0,20.5,3.0,1.5,0.0
4.0,5.0,0.0,2.0,9.0,6.0,0.0,2.0,2.0,1.1111112,37.0,0.0,0.0,0.92,1.0,2.0,2.0,7.5,1.0,0.5,0.0
4.0,5.0,0.0,1.0,9.0,6.0,0.0,1.0,4.0,1.0,45.0,0.0,0.0,0.9444444,1.0,1.0,3.0,9.75,2.0,1.25,0.0
2.0,4.0,0.0,16.0,15.0,1.0,0.0,16.0,2.0,1.0,78.0,0.0,0.0,0.9285714,0.625,1.0,1.0,37.0,1.0,0.5,1.0
2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,1.0,1.0,0.0
7.0,5.0,0.0,28.0,37.0,9.0,0.0,28.0,2.0,0.9166667,228.0,0.0,0.0,0.8076923,0.6666667,2.0,4.0,31.0,1.0,0.71428573,0.0
2.0,3.0,0.0,6.0,6.0,1.0,0.0,6.0,2.0,2.0,19.0,0.0,0.0,0.85714287,0.625,1.0,1.0,8.5,1.0,0.5,0.0
0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,0.0,21.0,33.0,10.0,0.0,21.0,2.0,1.0,193.0,0.0,0.0,0.9130435,0.65,3.0,3.0,37.2,1.0,0.8,0.0
2.0,3.0,0.0,7.0,6.0,1.0,0.0,7.0,2.0,2.0,21.0,0.0,0.0,0.85714287,0.625,1.0,1.0,9.5,1.0,0.5,0.0
21.0,1.0,0.0,49.0,73.0,206.0,23.0,26.0,19.0,0.975,755.0,0.25,0.0,0.0,0.23333333,0.0,0.0,34.761906,9.0,3.0952382,1.0
7.0,7.0,0.0,11.0,16.0,21.0,1.0,10.0,5.0,1.0555556,59.0,0.0,0.0,0.8611111,0.75,5.0,5.0,7.0,1.0,0.71428573,0.0
2.0,4.0,0.0,19.0,25.0,1.0,0.0,19.0,2.0,1.0,147.0,0.0,0.0,0.9285714,0.625,1.0,1.0,71.0,1.0,0.5,0.0
2.0,3.0,0.0,12.0,22.0,1.0,0.0,12.0,2.0,1.0,88.0,0.0,0.0,0.85714287,0.625,1.0,1.0,42.5,9.0,4.5,0.0
2.0,4.0,0.0,17.0,17.0,1.0,0.0,17.0,2.0,1.0,60.0,0.0,0.0,0.9285714,0.625,1.0,1.0,28.5,1.0,0.5,0.0
2.0,4.0,0.0,22.0,35.0,1.0,0.0,22.0,2.0,1.0,189.0,0.0,0.0,0.9285714,0.625,1.0,1.0,92.5,1.0,0.5,0.0
2.0,4.0,0.0,6.0,6.0,1.0,0.0,6.0,2.0,2.0,16.0,0.0,0.0,0.9722222,0.6666667,2.0,2.0,7.0,1.0,0.5,0.0
3.0,1.0,0.0,7.0,14.0,1.0,1.0,6.0,2.0,0.5,72.0,1.0,0.0,0.0,0.75,0.0,0.0,22.666666,6.0,2.0,1.0
2.0,3.0,0.0,13.0,13.0,1.0,0.0,13.0,2.0,2.0,50.0,0.0,0.0,0.85714287,0.625,1.0,1.0,24.0,4.0,2.0,0.0
2.0,3.0,0.0,5.0,6.0,1.0,0.0,5.0,2.0,2.0,19.0,1.0,0.0,0.85714287,0.625,1.0,1.0,8.0,1.0,0.5,0.0
5.0,8.0,0.0,10.0,13.0,10.0,2.0,8.0,4.0,1.0833334,40.0,0.0,0.0,0.9166667,0.75,4.0,4.0,6.4,1.0,0.6,0.0
5.0,5.0,0.0,11.0,12.0,10.0,0.0,11.0,1.0,2.0,31.0,0.0,0.0,0.9130435,0.7,2.0,3.0,5.2,2.0,1.0,0.0
2.0,1.0,0.0,14.0,14.0,1.0,8.0,6.0,2.0,2.0,44.0,0.0,0.0,0.0,0.625,0.0,0.0,21.0,1.0,0.5,0.0
2.0,1.0,0.0,12.0,18.0,1.0,0.0,12.0,2.0,1.0,78.0,0.0,0.0,0.0,0.6666667,0.0,0.0,37.0,3.0,1.5,0.0
4.0,8.0,0.0,3.0,9.0,6.0,1.0,2.0,1.0,1.1111112,32.0,0.0,0.0,0.94285715,1.0,3.0,3.0,6.25,1.0,0.5,0.0
6.0,4.0,0.0,23.0,31.0,9.0,0.0,23.0,2.0,0.96,159.0,0.0,0.0,0.82608694,0.6,2.0,4.0,24.666666,1.0,0.6666667,0.0
2.0,1.0,0.0,12.0,8.0,1.0,6.0,6.0,2.0,2.0,17.0,0.0,0.0,0.0,0.625,0.0,0.0,7.5,1.0,0.5,0.0
2.0,4.0,0.0,16.0,14.0,1.0,0.0,16.0,2.0,1.0,80.0,0.0,0.0,0.9285714,0.625,1.0,1.0,38.5,1.0,0.5,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
3.0,6.0,0.0,4.0,5.0,3.0,0.0,4.0,1.0,2.0,13.0,0.0,0.0,0.84615386,0.6666667,1.0,1.0,3.3333333,1.0,0.6666667,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,5.0,0.0,2.0,9.0,6.0,0.0,2.0,3.0,1.1111112,32.0,0.0,0.0,0.9354839,1.0,1.0,1.0,6.25,1.0,0.5,0.0
2.0,4.0,0.0,23.0,26.0,1.0,0.0,23.0,2.0,1.0,156.0,0.0,0.0,0.9285714,0.625,1.0,1.0,76.0,1.0,0.5,0.0
3.0,1.0,0.0,8.0,20.0,3.0,0.0,8.0,3.0,1.125,135.0,0.0,0.0,0.0,0.6666667,0.0,0.0,42.666668,4.0,1.6666666,0.0
2.0,3.0,0.0,9.0,10.0,1.0,0.0,9.0,2.0,2.0,33.0,0.0,0.0,0.85714287,0.625,1.0,1.0,15.5,1.0,0.5,0.0
5.0,6.0,2.0,21.0,49.0,10.0,2.0,19.0,3.0,1.0,168.0,0.0,0.0,0.9148936,0.44,2.0,2.0,32.2,4.0,1.4,1.0
4.0,1.0,0.0,6.0,5.0,2.0,5.0,1.0,3.0,0.5555556,29.0,0.6666667,1.0,0.0,0.6666667,0.0,0.0,5.5,1.0,0.5,0.0
2.0,3.0,0.0,10.0,8.0,1.0,0.0,10.0,2.0,2.0,29.0,0.0,0.0,0.85714287,0.625,1.0,1.0,13.5,1.0,0.5,0.0
3.0,1.0,0.0,27.0,48.0,1.0,0.0,27.0,2.0,0.8333333,277.0,0.0,0.0,0.0,0.75,0.0,0.0,90.333336,6.0,2.0,0.0
1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,7.0,0.0,11.0,11.0,10.0,5.0,6.0,2.0,1.0833334,36.0,0.0,0.0,0.9117647,0.5,5.0,6.0,5.6,1.0,0.6,1.0
7.0,5.0,0.0,21.0,30.0,13.0,0.0,21.0,3.0,0.9166667,145.0,0.0,0.0,0.8,0.4,4.0,6.0,19.142857,5.0,1.2857143,0.0
2.0,2.0,0.0,10.0,11.0,1.0,0.0,10.0,2.0,1.0,42.0,0.0,0.0,0.8,0.6666667,1.0,1.0,19.5,1.0,0.5,0.0
2.0,4.0,0.0,22.0,34.0,1.0,0.0,22.0,2.0,1.0,273.0,0.0,0.0,0.9285714,0.625,1.0,1.0,134.0,1.0,0.5,0.0
2.0,4.0,0.0,43.0,35.0,1.0,0.0,43.0,2.0,1.0,237.0,0.0,0.0,0.9285714,0.625,1.0,1.0,115.5,1.0,0.5,0.0
2.0,3.0,0.0,14.0,12.0,1.0,0.0,14.0,2.0,2.0,34.0,0.0,0.0,0.85714287,0.625,1.0,1.0,16.0,1.0,0.5,0.0
2.0,3.0,0.0,19.0,16.0,1.0,0.0,19.0,2.0,2.0,79.0,0.0,0.0,0.85714287,0.625,2.0,2.0,38.0,1.0,0.5,0.0
3.0,6.0,2.0,43.0,45.0,3.0,2.0,41.0,2.0,1.0,325.0,0.0,0.0,0.9677419,0.6666667,0.0,0.0,106.666664,4.0,1.3333334,0.0
4.0,2.0,0.0,16.0,23.0,4.0,0.0,16.0,3.0,0.8888889,122.0,0.33333334,0.0,0.6,0.5,0.0,0.0,28.75,4.0,1.75,0.0
4.0,2.0,0.0,9.0,9.0,6.0,4.0,5.0,1.0,2.0,20.0,0.0,0.0,0.5714286,0.55,1.0,2.0,4.0,1.0,0.75,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2.0,4.0,0.0,9.0,13.0,1.0,0.0,9.0,1.0,2.0,41.0,0.0,0.0,0.9787234,0.75,1.0,1.0,19.5,4.0,2.0,0.0
2.0,3.0,0.0,11.0,19.0,1.0,0.0,11.0,2.0,2.0,78.0,0.0,0.0,0.85714287,0.625,1.0,1.0,38.0,4.0,2.0,0.0
2.0,4.0,0.0,20.0,17.0,1.0,0.0,20.0,2.0,2.0,90.0,0.0,0.0,0.9285714,0.625,1.0,1.0,44.0,1.0,0.5,1.0
2.0,5.0,0.0,9.0,7.0,1.0,0.0,9.0,2.0,2.0,24.0,0.0,0.0,0.9375,0.6,1.0,1.0,11.0,1.0,0.5,0.0
2.0,3.0,0.0,6.0,6.0,1.0,0.0,6.0,2.0,2.0,17.0,0.0,0.0,0.85714287,0.625,1.0,1.0,7.5,1.0,0.5,0.0
5.0,2.0,2.0,13.0,27.0,6.0,2.0,11.0,4.0,0.625,148.0,1.0,2.0,0.6,0.44444445,0.0,0.0,28.2,1.0,0.8,0.0
4.0,1.0,1.0,8.0,15.0,6.0,1.0,7.0,4.0,2.0,52.0,0.0,0.0,0.0,0.6666667,0.0,0.0,12.0,1.0,0.75,0.0
2.0,3.0,0.0,13.0,14.0,1.0,0.0,13.0,2.0,1.0,63.0,0.0,0.0,0.85714287,0.625,1.0,1.0,30.0,1.0,0.5,0.0
2.0,3.0,0.0,6.0,7.0,1.0,0.0,6.0,2.0,2.0,22.0,0.0,0.0,0.85714287,0.625,1.0,1.0,10.0,2.0,1.0,0.0
3.0,6.0,0.0,3.0,8.0,3.0,1.0,2.0,2.0,1.1666666,29.0,0.0,0.0,0.9787234,1.0,3.0,4.0,7.6666665,1.0,0.33333334,0.0
7.0,5.0,0.0,16.0,20.0,15.0,0.0,16.0,3.0,0.9444444,75.0,0.0,0.0,0.8,0.4,3.0,5.0,9.285714,1.0,0.71428573,0.0
2.0,5.0,4.0,5.0,3.0,1.0,4.0,1.0,1.0,2.0,7.0,0.0,0.0,0.96,1.0,1.0,1.0,2.5,1.0,0.5,0.0
1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,7.0,2.0,8.0,5.0,1.0,2.0,6.0,1.0,2.0,12.0,0.0,0.0,0.9677419,0.75,2.0,2.0,5.0,1.0,0.5,0.0
3.0,1.0,0.0,16.0,23.0,3.0,3.0,13.0,2.0,0.5,140.0,0.0,0.0,0.0,0.41666666,0.0,0.0,45.333332,7.0,4.0,0.0
2.0,4.0,0.0,18.0,16.0,1.0,0.0,18.0,2.0,2.0,55.0,0.0,0.0,0.8888889,0.6,1.0,1.0,26.5,1.0,0.5,0.0
2.0,3.0,0.0,18.0,23.0,1.0,0.0,18.0,2.0,1.0,131.0,0.0,0.0,0.85714287,0.625,1.0,1.0,62.5,1.0,0.5,0.0
3.0,2.0,0.0,6.0,7.0,3.0,0.0,6.0,3.0,2.0,23.0,0.0,0.0,0.6666667,0.5555556,1.0,1.0,6.6666665,2.0,1.0,0.0
6.0,5.0,0.0,30.0,65.0,13.0,1.0,29.0,3.0,1.0,375.0,0.0,0.0,0.8666667,0.44,3.0,3.0,61.0,5.0,1.6666666,0.0
2.0,3.0,0.0,11.0,17.0,1.0,0.0,11.0,2.0,1.0,134.0,0.0,0.0,0.85714287,0.625,1.0,1.0,63.5,6.0,3.0,1.0
7.0,8.0,0.0,15.0,20.0,19.0,0.0,15.0,3.0,1.0,62.0,0.0,0.0,0.8611111,0.33333334,4.0,6.0,7.428571,1.0,0.71428573,0.0
6.0,6.0,0.0,18.0,29.0,3.0,1.0,17.0,5.0,0.8666667,129.0,0.0,0.0,0.8787879,0.55,3.0,3.0,20.0,1.0,0.6666667,0.0
15.0,6.0,0.0,31.0,64.0,0.0,15.0,16.0,14.0,0.7380952,499.0,0.0,0.0,0.65789473,0.9047619,2.0,2.0,32.066666,1.0,0.8666667,0.0
2.0,3.0,0.0,9.0,9.0,1.0,0.0,9.0,2.0,2.0,30.0,0.0,0.0,0.85714287,0.625,1.0,1.0,14.0,2.0,1.0,0.0
2.0,4.0,0.0,11.0,22.0,1.0,0.0,11.0,1.0,1.5,86.0,0.0,0.0,0.9787234,0.75,1.0,1.0,41.0,7.0,3.5,0.0
2.0,3.0,0.0,13.0,11.0,1.0,0.0,13.0,2.0,2.0,38.0,0.0,0.0,0.85714287,0.625,1.0,1.0,18.0,2.0,1.0,0.0
2.0,4.0,0.0,16.0,17.0,1.0,0.0,16.0,2.0,1.0,62.0,0.0,0.0,0.9285714,0.625,1.0,1.0,29.5,2.0,1.0,0.0
2.0,3.0,0.0,14.0,22.0,1.0,0.0,14.0,2.0,1.0,70.0,0.0,0.0,0.85714287,0.625,1.0,1.0,33.5,3.0,1.5,0.0
2.0,3.0,0.0,16.0,19.0,1.0,0.0,16.0,2.0,1.0,114.0,0.0,0.0,0.85714287,0.625,1.0,1.0,54.5,12.0,6.0,0.0
7.0,8.0,0.0,21.0,37.0,15.0,0.0,21.0,2.0,0.9444444,160.0,0.0,0.0,0.8611111,0.5555556,5.0,7.0,21.428572,1.0,0.71428573,0.0
2.0,4.0,0.0,7.0,5.0,1.0,0.0,7.0,2.0,2.0,16.0,0.0,0.0,0.9285714,0.625,1.0,1.0,7.0,1.0,0.5,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
6.0,6.0,0.0,9.0,16.0,9.0,2.0,7.0,4.0,0.95,93.0,0.0,0.0,0.85714287,0.6,2.0,2.0,13.833333,2.0,0.8333333,0.0
2.0,4.0,0.0,15.0,15.0,1.0,0.0,15.0,2.0,1.0,84.0,0.0,0.0,0.9285714,0.625,1.0,1.0,40.0,1.0,0.5,0.0
2.0,3.0,0.0,3.0,11.0,1.0,0.0,3.0,1.0,1.5,45.0,0.5,0.0,0.9285714,0.75,1.0,1.0,20.5,4.0,2.0,0.0
3.0,1.0,0.0,12.0,11.0,3.0,0.0,12.0,2.0,2.0,32.0,0.0,0.0,0.0,0.46666667,0.0,0.0,9.666667,1.0,0.6666667,0.0
2.0,4.0,0.0,16.0,14.0,1.0,0.0,16.0,2.0,1.0,78.0,0.0,0.0,0.9285714,0.625,1.0,1.0,37.0,1.0,0.5,0.0
2.0,4.0,0.0,28.0,25.0,1.0,0.0,28.0,2.0,1.0,131.0,0.0,0.0,0.9285714,0.625,1.0,1.0,63.0,1.0,0.5,0.0
2.0,3.0,0.0,37.0,37.0,1.0,0.0,37.0,2.0,1.0,220.0,0.0,0.0,0.85714287,0.625,1.0,1.0,106.5,1.0,0.5,0.0
2.0,4.0,0.0,18.0,14.0,1.0,0.0,18.0,2.0,2.0,55.0,0.0,0.0,0.9285714,0.625,1.0,1.0,26.5,1.0,0.5,1.0
5.0,8.0,0.0,3.0,10.0,10.0,0.0,3.0,2.0,1.0833334,35.0,0.0,0.0,0.9166667,1.0,4.0,4.0,5.4,1.0,0.6,0.0
5.0,5.0,0.0,11.0,16.0,8.0,0.0,11.0,2.0,1.0,54.0,0.0,0.0,0.8695652,0.5,3.0,3.0,9.2,1.0,0.6,0.0
7.0,6.0,0.0,10.0,25.0,21.0,0.0,10.0,1.0,1.0555556,104.0,0.0,0.0,0.8333333,0.5714286,2.0,2.0,13.428572,2.0,1.1428572,0.0
6.0,5.0,0.0,30.0,32.0,9.0,0.0,30.0,2.0,0.95,132.0,0.0,0.0,0.85714287,0.6,2.0,5.0,20.333334,1.0,0.6666667,0.0
2.0,5.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.9736842,1.0,1.0,1.0,2.5,1.0,0.5,0.0
7.0,5.0,0.0,25.0,29.0,15.0,0.0,25.0,3.0,0.96666664,137.0,0.0,0.0,0.8,0.4,3.0,5.0,17.857143,3.0,1.0,0.0
4.0,5.0,0.0,11.0,14.0,4.0,1.0,10.0,3.0,1.0,55.0,0.0,0.0,0.9574468,0.5555556,2.0,4.0,12.0,1.0,0.5,1.0
6.0,4.0,13.0,29.0,23.0,9.0,13.0,16.0,2.0,0.8,83.0,0.0,0.0,0.82608694,0.6,1.0,3.0,12.5,1.0,0.6666667,0.0
5.0,5.0,0.0,10.0,14.0,8.0,0.0,10.0,2.0,1.0,46.0,0.0,0.0,0.8695652,0.5,3.0,3.0,7.6,1.0,0.6,0.0
5.0,1.0,0.0,21.0,55.0,4.0,0.0,21.0,2.0,0.25,461.0,1.0,0.0,0.0,0.42857143,0.0,0.0,91.0,16.0,5.2,1.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
4.0,5.0,0.0,19.0,20.0,4.0,4.0,15.0,3.0,1.0,88.0,0.0,0.0,0.9574468,0.5555556,2.0,4.0,20.0,1.0,0.5,0.0
2.0,3.0,0.0,8.0,10.0,1.0,0.0,8.0,2.0,2.0,39.0,0.0,0.0,0.85714287,0.625,1.0,1.0,18.5,3.0,1.5,0.0
6.0,4.0,15.0,39.0,28.0,13.0,15.0,24.0,1.0,0.9,279.0,0.0,0.0,0.7916667,0.8888889,0.0,0.0,45.166668,1.0,0.8333333,0.0
2.0,6.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,2.0,9.0,0.0,0.0,0.9787234,0.625,2.0,2.0,3.5,1.0,0.5,0.0
6.0,5.0,0.0,16.0,21.0,13.0,0.0,16.0,3.0,1.0,68.0,0.0,0.0,0.8333333,0.36,3.0,4.0,9.833333,1.0,0.6666667,0.0
6.0,5.0,0.0,15.0,22.0,9.0,0.0,15.0,2.0,0.95,96.0,0.0,0.0,0.8333333,0.6,3.0,4.0,14.333333,1.0,0.6666667,0.0
2.0,4.0,0.0,18.0,16.0,1.0,0.0,18.0,2.0,1.0,83.0,0.0,0.0,0.9285714,0.625,1.0,1.0,39.5,1.0,0.5,0.0
4.0,5.0,0.0,11.0,13.0,4.0,2.0,9.0,3.0,1.0,52.0,0.0,0.0,0.9574468,0.5555556,2.0,4.0,11.25,1.0,0.5,0.0
