:wmc,:dit,:noc,:cbo,:rfc,:lcom,:ca,:ce,:npm,:lcom3,:loc,:dam,:moa,:mfa,:cam,:ic,:cbm,:amc,:max_cc,:avg_cc,:bug
3.0,4.0,0.0,5.0,9.0,3.0,0.0,5.0,1.0,2.0,24.0,0.0,0.0,0.8181818,1.0,1.0,1.0,7.0,1.0,0.6666667,0.0
4.0,3.0,0.0,6.0,13.0,6.0,0.0,6.0,2.0,2.0,40.0,0.0,0.0,0.96590906,0.625,2.0,2.0,9.0,1.0,0.75,0.0
5.0,4.0,0.0,9.0,28.0,8.0,4.0,7.0,1.0,0.75,103.0,0.5,0.0,0.9680851,0.5,2.0,2.0,19.2,2.0,0.8,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,0.0,56.0,81.0,89.0,17.0,39.0,12.0,0.9692308,585.0,0.2,0.0,0.0,0.17692308,0.0,0.0,40.42857,6.0,2.7142856,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
5.0,4.0,0.0,22.0,37.0,10.0,0.0,22.0,3.0,1.0,215.0,0.0,0.0,0.78571427,0.6875,3.0,6.0,41.2,13.0,4.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
6.0,1.0,0.0,2.0,24.0,7.0,0.0,2.0,2.0,0.8,91.0,0.6666667,1.0,0.0,0.4,0.0,0.0,13.166667,2.0,1.1666666,0.0
5.0,1.0,0.0,7.0,15.0,0.0,7.0,0.0,5.0,0.0,64.0,1.0,0.0,0.0,0.6,0.0,0.0,11.6,4.0,1.0,0.0
33.0,1.0,0.0,79.0,215.0,484.0,15.0,66.0,20.0,0.92410713,2101.0,0.5714286,0.0,0.0,0.2556818,0.0,0.0,62.454544,54.0,3.8484848,1.0
3.0,1.0,0.0,8.0,13.0,3.0,1.0,7.0,3.0,1.5,65.0,0.72727275,0.0,0.0,0.41666666,0.0,0.0,17.0,4.0,1.6666666,0.0
3.0,4.0,0.0,6.0,7.0,3.0,0.0,6.0,2.0,2.0,17.0,0.0,0.0,0.9701493,1.0,1.0,2.0,4.6666665,1.0,0.6666667,0.0
5.0,2.0,0.0,16.0,51.0,2.0,0.0,16.0,2.0,1.0138888,431.0,0.8333333,0.0,0.8125,0.875,1.0,1.0,81.6,5.0,1.4,0.0
2.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,10.0,0.0,0.0,0.0,0.625,0.0,0.0,4.0,1.0,0.5,0.0
5.0,1.0,0.0,14.0,5.0,10.0,8.0,6.0,5.0,2.0,5.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,4.0,11.0,3.0,1.0,3.0,2.0,1.0,157.0,0.0,0.0,0.0,0.33333334,0.0,0.0,49.0,7.0,3.0,0.0
35.0,1.0,0.0,9.0,42.0,443.0,4.0,5.0,35.0,0.9411765,751.0,0.5,2.0,0.0,0.12087912,0.0,0.0,19.6,46.0,3.0857143,0.0
18.0,1.0,0.0,18.0,37.0,0.0,16.0,2.0,15.0,0.6985294,385.0,0.625,0.0,0.0,0.22875817,0.0,0.0,19.944445,3.0,0.9444444,0.0
4.0,1.0,0.0,2.0,46.0,6.0,0.0,2.0,3.0,1.0,425.0,0.0,0.0,0.0,0.3,0.0,0.0,105.0,8.0,2.5,0.0
13.0,1.0,0.0,9.0,13.0,78.0,7.0,2.0,13.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
14.0,1.0,0.0,12.0,112.0,35.0,0.0,12.0,5.0,0.6581197,2207.0,0.8333333,0.0,0.0,0.36153847,0.0,0.0,155.35715,4.0,1.2142857,0.0
6.0,1.0,0.0,6.0,6.0,15.0,2.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
4.0,5.0,0.0,4.0,10.0,6.0,1.0,4.0,3.0,1.0,37.0,0.0,1.0,0.90625,0.6666667,2.0,2.0,8.0,1.0,0.75,0.0
3.0,3.0,0.0,8.0,14.0,1.0,0.0,8.0,2.0,0.75,46.0,0.5,0.0,0.94736844,0.6666667,0.0,0.0,13.666667,2.0,0.6666667,0.0
6.0,3.0,0.0,11.0,21.0,9.0,0.0,11.0,6.0,0.8,121.0,0.5,0.0,0.8863636,0.33333334,2.0,6.0,18.833334,10.0,2.6666667,0.0
6.0,3.0,2.0,12.0,15.0,15.0,3.0,10.0,2.0,1.2,51.0,0.0,0.0,0.44444445,0.3888889,1.0,1.0,7.3333335,1.0,0.8333333,0.0
3.0,2.0,0.0,21.0,18.0,3.0,0.0,21.0,1.0,2.0,90.0,0.0,0.0,0.5,0.45833334,0.0,0.0,29.0,1.0,0.6666667,1.0
3.0,1.0,0.0,6.0,17.0,3.0,0.0,6.0,3.0,1.0,78.0,0.0,0.0,0.0,0.6666667,0.0,0.0,24.666666,2.0,1.0,0.0
4.0,2.0,0.0,15.0,15.0,6.0,8.0,7.0,4.0,1.0,48.0,0.0,0.0,0.75,0.625,1.0,1.0,10.75,4.0,1.25,1.0
2.0,3.0,0.0,19.0,38.0,1.0,0.0,19.0,2.0,1.0,157.0,0.0,0.0,0.85714287,0.6666667,1.0,1.0,76.5,5.0,2.5,1.0
3.0,3.0,0.0,10.0,17.0,1.0,0.0,10.0,2.0,0.8333333,101.0,0.33333334,0.0,0.85714287,0.6666667,2.0,2.0,31.666666,6.0,2.0,0.0
3.0,1.0,0.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.53333336,0.0,0.0,0.0,1.0,1.0,0.0
3.0,2.0,0.0,11.0,17.0,1.0,4.0,7.0,1.0,0.8333333,121.0,1.0,0.0,0.75,0.5833333,0.0,0.0,38.333332,2.0,1.0,0.0
28.0,1.0,0.0,15.0,48.0,156.0,7.0,8.0,28.0,0.8518519,320.0,0.8,0.0,0.0,0.16785714,0.0,0.0,10.25,2.0,1.1071428,0.0
2.0,3.0,0.0,7.0,13.0,1.0,0.0,7.0,2.0,2.0,43.0,0.0,0.0,0.85714287,0.6666667,0.0,0.0,20.5,3.0,1.5,0.0
16.0,2.0,0.0,3.0,22.0,34.0,0.0,3.0,15.0,0.7777778,135.0,1.0,0.0,0.72,0.3125,1.0,1.0,7.0625,1.0,0.875,0.0
4.0,1.0,0.0,14.0,4.0,6.0,11.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,1.0,1.0,0.0
15.0,1.0,2.0,57.0,185.0,0.0,2.0,55.0,4.0,0.6825397,1991.0,0.5555556,5.0,0.0,0.33035713,0.0,0.0,130.53334,25.0,6.6,1.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.9230769,1.0,1.0,2.0,2.5,1.0,0.5,0.0
22.0,2.0,0.0,1.0,23.0,209.0,0.0,1.0,21.0,0.96031743,147.0,0.6666667,0.0,0.3939394,0.2761905,1.0,5.0,5.1363635,1.0,0.90909094,0.0
7.0,2.0,0.0,35.0,99.0,19.0,0.0,35.0,2.0,1.0,603.0,0.5,0.0,0.44444445,0.3125,2.0,2.0,84.85714,10.0,3.7142856,1.0
2.0,4.0,0.0,5.0,18.0,1.0,0.0,5.0,1.0,2.0,130.0,0.0,0.0,0.9818182,0.6666667,1.0,2.0,64.0,8.0,4.0,0.0
5.0,4.0,0.0,9.0,18.0,10.0,1.0,9.0,2.0,1.25,113.0,0.0,0.0,0.95789474,1.0,1.0,2.0,21.4,1.0,0.8,0.0
3.0,2.0,0.0,18.0,48.0,1.0,0.0,18.0,2.0,0.75,239.0,0.5,0.0,0.6666667,0.75,1.0,1.0,78.0,15.0,5.0,0.0
4.0,2.0,0.0,8.0,5.0,6.0,0.0,8.0,2.0,2.0,12.0,0.0,0.0,0.625,0.5,1.0,2.0,2.0,1.0,0.75,0.0
9.0,1.0,0.0,45.0,9.0,36.0,41.0,4.0,9.0,2.0,9.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,1.0,0.0
18.0,3.0,0.0,8.0,45.0,97.0,0.0,8.0,14.0,0.88235295,206.0,0.5,0.0,0.7692308,0.17901234,3.0,19.0,10.222222,5.0,1.3888888,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
24.0,3.0,0.0,50.0,130.0,252.0,21.0,44.0,6.0,0.9619565,1123.0,0.5625,1.0,0.62903225,0.14814815,1.0,2.0,45.125,16.0,2.125,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,5.0,0.0,5.0,9.0,10.0,4.0,1.0,5.0,1.25,28.0,1.0,0.0,0.962963,0.65,1.0,1.0,4.4,1.0,0.2,0.0
2.0,1.0,0.0,9.0,17.0,1.0,0.0,9.0,2.0,2.0,45.0,0.0,0.0,0.0,0.6666667,0.0,0.0,21.5,3.0,1.5,0.0
6.0,1.0,0.0,19.0,31.0,3.0,4.0,15.0,3.0,0.4,304.0,1.0,0.0,0.0,0.33333334,0.0,0.0,49.5,12.0,3.3333333,0.0
17.0,1.0,0.0,6.0,17.0,136.0,3.0,3.0,17.0,2.0,17.0,0.0,0.0,0.0,0.29411766,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,3.0,0.0,10.0,22.0,21.0,0.0,10.0,2.0,1.0,112.0,0.0,0.0,0.79310346,0.64285713,2.0,3.0,14.857142,1.0,0.85714287,0.0
3.0,1.0,0.0,18.0,3.0,3.0,15.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.5555556,0.0,0.0,0.0,1.0,1.0,0.0
3.0,3.0,0.0,14.0,6.0,0.0,14.0,0.0,3.0,0.75,24.0,1.0,0.0,0.8947368,0.5555556,0.0,0.0,6.3333335,2.0,1.0,0.0
4.0,1.0,0.0,15.0,6.0,4.0,15.0,0.0,1.0,0.33333334,27.0,1.0,0.0,0.0,0.33333334,0.0,0.0,5.5,1.0,0.5,0.0
5.0,4.0,1.0,9.0,21.0,10.0,4.0,8.0,1.0,2.0,75.0,0.0,0.0,0.95789474,0.53333336,2.0,3.0,14.0,1.0,0.8,1.0
5.0,3.0,1.0,25.0,41.0,8.0,1.0,24.0,4.0,0.875,320.0,0.0,0.0,0.72727275,0.8333333,1.0,2.0,62.6,34.0,7.2,0.0
3.0,1.0,0.0,10.0,12.0,1.0,2.0,10.0,2.0,0.5,39.0,0.0,1.0,0.0,0.5,0.0,0.0,11.666667,1.0,0.6666667,0.0
36.0,1.0,0.0,45.0,197.0,590.0,18.0,30.0,18.0,0.83428574,2302.0,0.4,0.0,0.0,0.13650794,0.0,0.0,62.805557,23.0,5.8333335,1.0
10.0,3.0,0.0,21.0,78.0,9.0,1.0,21.0,6.0,0.85555553,1004.0,0.7,0.0,0.6923077,0.2037037,0.0,0.0,98.4,13.0,3.3,0.0
10.0,2.0,0.0,4.0,27.0,3.0,1.0,4.0,7.0,0.11111111,269.0,0.0,1.0,0.82608694,0.38333333,1.0,7.0,25.8,1.0,0.8,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,2.0,45.0,0.0,0.0,0.0,0.75,0.0,0.0,21.5,7.0,3.5,0.0
9.0,2.0,0.0,4.0,26.0,0.0,1.0,4.0,7.0,0.125,251.0,0.0,1.0,0.84444445,0.3888889,1.0,7.0,26.777779,1.0,0.7777778,0.0
6.0,1.0,0.0,13.0,49.0,0.0,10.0,3.0,1.0,0.6,647.0,0.5,0.0,0.0,0.4,0.0,0.0,106.5,15.0,6.6666665,0.0
14.0,3.0,1.0,13.0,53.0,69.0,4.0,12.0,1.0,0.82051283,364.0,1.0,0.0,0.75,0.5,1.0,1.0,24.785715,5.0,1.6428572,0.0
36.0,1.0,0.0,8.0,97.0,288.0,1.0,7.0,32.0,0.9960591,479.0,0.8965517,0.0,0.0,0.21666667,0.0,0.0,11.5,10.0,1.4166666,0.0
5.0,3.0,0.0,9.0,18.0,10.0,3.0,7.0,3.0,2.0,57.0,0.0,0.0,0.9550562,0.6,2.0,2.0,10.4,2.0,1.0,0.0
2.0,1.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
39.0,1.0,0.0,30.0,202.0,457.0,0.0,30.0,13.0,0.9364035,2005.0,0.9166667,1.0,0.0,0.17368421,0.0,0.0,49.48718,20.0,3.5897436,0.0
4.0,2.0,0.0,4.0,8.0,6.0,1.0,3.0,1.0,2.0,25.0,0.0,0.0,0.8,0.625,1.0,2.0,5.25,2.0,1.0,0.0
4.0,3.0,0.0,12.0,19.0,0.0,0.0,12.0,2.0,0.75,100.0,0.75,0.0,0.9,0.5,0.0,0.0,23.0,1.0,0.5,0.0
3.0,3.0,0.0,4.0,6.0,3.0,0.0,4.0,2.0,1.5,28.0,1.0,0.0,0.8666667,0.5555556,1.0,1.0,8.0,3.0,1.3333334,0.0
7.0,1.0,0.0,17.0,53.0,19.0,5.0,12.0,4.0,1.0833334,564.0,0.8333333,0.0,0.0,0.33333334,0.0,0.0,78.71429,32.0,7.142857,1.0
6.0,1.0,0.0,8.0,28.0,0.0,1.0,7.0,1.0,0.5,104.0,0.5,0.0,0.0,0.24,0.0,0.0,16.0,3.0,1.3333334,0.0
2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,1.0,0.0,0.6666667,0.0,0.0,5.5,1.0,0.5,0.0
29.0,1.0,0.0,8.0,37.0,338.0,5.0,3.0,28.0,0.9532967,333.0,1.0,0.0,0.0,0.24827586,0.0,0.0,9.586206,4.0,1.0344827,0.0
2.0,1.0,0.0,20.0,47.0,1.0,0.0,20.0,2.0,1.0,140.0,0.0,0.0,0.0,0.6666667,0.0,0.0,68.5,6.0,3.0,0.0
1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,3.0,0.0,11.0,22.0,1.0,0.0,11.0,2.0,0.75,100.0,0.5,0.0,0.85714287,0.6666667,1.0,1.0,31.666666,6.0,2.0,1.0
5.0,1.0,1.0,2.0,6.0,0.0,2.0,0.0,5.0,0.5,30.0,1.0,0.0,0.0,0.7,0.0,0.0,4.6,1.0,0.8,0.0
6.0,2.0,0.0,2.0,13.0,3.0,1.0,2.0,5.0,0.65,77.0,0.75,1.0,0.77272725,0.30555555,1.0,1.0,11.166667,1.0,0.8333333,0.0
2.0,1.0,0.0,4.0,7.0,0.0,1.0,3.0,1.0,0.0,29.0,1.0,0.0,0.0,0.6,0.0,0.0,13.0,3.0,1.5,0.0
2.0,1.0,0.0,32.0,50.0,1.0,0.0,32.0,2.0,2.0,176.0,1.0,0.0,0.0,0.6666667,0.0,0.0,86.5,8.0,4.0,0.0
9.0,2.0,0.0,7.0,33.0,0.0,1.0,7.0,7.0,0.125,431.0,0.0,1.0,0.84444445,0.3888889,1.0,8.0,46.77778,1.0,0.7777778,0.0
1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,3.0,0.0,7.0,9.0,1.0,0.0,7.0,1.0,2.0,27.0,1.0,0.0,0.9285714,0.75,1.0,1.0,12.0,2.0,1.0,0.0
3.0,1.0,0.0,2.0,25.0,1.0,0.0,2.0,3.0,0.5,95.0,0.0,0.0,0.0,0.8333333,0.0,0.0,30.333334,5.0,2.0,0.0
6.0,3.0,0.0,8.0,18.0,9.0,0.0,8.0,6.0,0.7,92.0,0.5,0.0,0.8863636,0.33333334,2.0,6.0,14.0,6.0,2.0,0.0
2.0,1.0,0.0,18.0,32.0,1.0,0.0,18.0,2.0,1.0,108.0,0.0,0.0,0.0,0.6666667,0.0,0.0,52.5,3.0,1.5,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,0.0,34.0,60.0,1.0,0.0,34.0,2.0,0.875,289.0,0.25,0.0,0.85714287,0.6666667,1.0,1.0,94.0,17.0,5.6666665,0.0
3.0,1.0,0.0,7.0,12.0,3.0,0.0,7.0,3.0,2.0,33.0,0.0,0.0,0.0,0.7777778,0.0,0.0,10.0,1.0,0.6666667,0.0
2.0,2.0,1.0,10.0,10.0,1.0,1.0,9.0,2.0,1.0,38.0,0.0,0.0,0.8,0.6666667,1.0,1.0,17.5,1.0,0.5,0.0
3.0,1.0,0.0,7.0,7.0,3.0,1.0,7.0,2.0,1.0,18.0,0.0,1.0,0.0,0.5,0.0,0.0,4.6666665,1.0,0.6666667,0.0
15.0,1.0,0.0,29.0,107.0,93.0,5.0,24.0,13.0,1.0071429,876.0,0.8,0.0,0.0,0.14285715,0.0,0.0,56.733334,24.0,3.6,0.0
4.0,2.0,0.0,5.0,9.0,0.0,1.0,5.0,3.0,0.33333334,61.0,0.0,1.0,0.4,0.5,0.0,0.0,14.0,5.0,2.0,0.0
3.0,1.0,2.0,2.0,7.0,0.0,2.0,0.0,3.0,0.0,25.0,1.0,0.0,0.0,0.8333333,0.0,0.0,7.0,1.0,0.6666667,0.0
9.0,1.0,0.0,18.0,80.0,2.0,1.0,18.0,5.0,0.8125,623.0,0.9166667,4.0,0.0,0.5625,0.0,0.0,66.888885,22.0,4.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1.0,1.0,0.0,7.0,1.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,0.0,6.0,6.0,0.0,6.0,0.0,5.0,0.5,30.0,1.0,0.0,0.0,0.6,0.0,0.0,4.6,1.0,0.8,0.0
4.0,1.0,0.0,7.0,4.0,6.0,2.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.42857143,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,3.0,7.0,0.0,3.0,3.0,1.0,0.0,30.0,0.0,1.0,0.0,0.41666666,0.0,0.0,8.666667,1.0,0.6666667,0.0
8.0,3.0,0.0,13.0,42.0,28.0,0.0,13.0,3.0,2.0,193.0,0.0,0.0,0.65,0.45833334,2.0,5.0,23.125,9.0,2.375,0.0
2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,1.0,0.0,0.75,0.0,0.0,5.0,1.0,0.5,0.0
11.0,1.0,0.0,46.0,54.0,35.0,21.0,25.0,9.0,0.95714283,384.0,0.2857143,0.0,0.0,0.2,0.0,0.0,33.272728,5.0,2.2727273,0.0
5.0,1.0,1.0,32.0,70.0,6.0,1.0,31.0,4.0,0.9444444,537.0,0.44444445,0.0,0.0,0.5625,0.0,0.0,104.6,14.0,5.2,0.0
2.0,1.0,0.0,5.0,8.0,1.0,0.0,5.0,2.0,1.0,56.0,0.0,0.0,0.0,0.625,0.0,0.0,26.0,5.0,2.5,1.0
2.0,3.0,0.0,3.0,5.0,1.0,0.0,3.0,1.0,2.0,15.0,0.0,0.0,0.9285714,0.75,1.0,1.0,6.5,2.0,1.0,0.0
4.0,1.0,0.0,9.0,37.0,6.0,0.0,9.0,3.0,1.0,144.0,0.0,0.0,0.0,0.5,0.0,0.0,34.75,7.0,3.25,0.0
4.0,2.0,0.0,5.0,9.0,0.0,1.0,5.0,3.0,0.33333334,61.0,0.0,1.0,0.4,0.5,0.0,0.0,14.0,5.0,2.0,0.0
4.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,0.6666667,111.0,0.8,0.0,0.0,0.33333334,0.0,0.0,25.5,4.0,1.5,0.0
11.0,5.0,2.0,6.0,15.0,0.0,5.0,1.0,11.0,0.1,97.0,1.0,0.0,0.8888889,0.58181816,0.0,0.0,7.7272725,1.0,0.27272728,0.0
2.0,7.0,0.0,3.0,5.0,0.0,1.0,3.0,1.0,1.0,21.0,0.5,1.0,0.99854654,0.75,1.0,1.0,8.5,2.0,1.0,0.0
3.0,3.0,0.0,9.0,20.0,1.0,0.0,9.0,2.0,0.75,78.0,0.5,0.0,0.85714287,0.6666667,1.0,1.0,24.333334,4.0,1.3333334,0.0
2.0,1.0,0.0,6.0,15.0,0.0,1.0,6.0,1.0,0.0,46.0,0.0,1.0,0.0,0.75,0.0,0.0,21.5,2.0,1.0,0.0
26.0,1.0,0.0,4.0,28.0,281.0,0.0,4.0,26.0,0.895,143.0,1.0,0.0,0.0,0.2,0.0,0.0,4.1923075,1.0,0.96153843,0.0
2.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,2.0,2.0,9.0,0.0,0.0,0.0,0.6666667,0.0,0.0,3.5,1.0,0.5,0.0
39.0,1.0,0.0,5.0,78.0,559.0,0.0,5.0,32.0,0.9423898,627.0,0.6486486,0.0,0.0,0.22556391,0.0,0.0,14.128205,7.0,1.2051282,0.0
18.0,1.0,4.0,17.0,64.0,63.0,5.0,12.0,5.0,0.85294116,380.0,0.875,4.0,0.0,0.2647059,0.0,0.0,19.666666,5.0,1.7777778,0.0
8.0,1.0,0.0,18.0,94.0,6.0,0.0,18.0,2.0,0.71428573,835.0,0.5,1.0,0.0,0.23809524,0.0,0.0,102.875,38.0,6.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1.0,0.0,7.0,8.0,28.0,0.0,7.0,8.0,2.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,18.0,42.0,6.0,0.0,18.0,2.0,1.0833334,232.0,0.5,0.0,0.0,0.5,0.0,0.0,56.0,10.0,4.25,0.0
2.0,3.0,0.0,4.0,6.0,1.0,0.0,4.0,1.0,2.0,25.0,1.0,0.0,0.9285714,0.75,1.0,1.0,11.0,4.0,2.0,0.0
25.0,1.0,0.0,1.0,34.0,222.0,1.0,1.0,23.0,0.9128788,349.0,0.90909094,1.0,0.0,0.296,0.0,0.0,12.52,11.0,1.36,0.0
5.0,1.0,0.0,4.0,43.0,2.0,1.0,3.0,2.0,0.65,191.0,0.8,1.0,0.0,0.5,0.0,0.0,36.2,5.0,1.6,0.0
19.0,3.0,0.0,4.0,39.0,107.0,0.0,4.0,16.0,0.8333333,254.0,0.5,0.0,0.76811594,0.15789473,3.0,16.0,12.052631,8.0,1.4736842,0.0
7.0,4.0,8.0,19.0,25.0,21.0,10.0,10.0,2.0,1.0,106.0,1.0,0.0,0.9381443,1.0,2.0,4.0,13.857142,1.0,0.85714287,0.0
3.0,2.0,0.0,22.0,35.0,3.0,0.0,22.0,1.0,0.5,138.0,0.0,0.0,0.5,0.5,0.0,0.0,44.666668,1.0,0.6666667,1.0
2.0,2.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,57.0,1.0,0.0,0.8,0.6666667,0.0,0.0,27.0,5.0,2.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,3.0,0.0,2.0,6.0,1.0,0.0,2.0,1.0,2.0,19.0,1.0,0.0,0.9285714,0.75,1.0,1.0,8.0,1.0,0.5,0.0
10.0,2.0,0.0,7.0,34.0,0.0,1.0,7.0,7.0,0.11111111,510.0,0.0,1.0,0.82608694,0.38333333,1.0,8.0,49.9,1.0,0.8,0.0
10.0,2.0,0.0,2.0,11.0,35.0,1.0,1.0,9.0,0.9259259,57.0,1.0,0.0,0.61904764,0.4074074,1.0,5.0,4.1,1.0,0.8,0.0
3.0,2.0,15.0,17.0,6.0,3.0,15.0,2.0,1.0,2.0,16.0,0.0,0.0,0.9285714,0.5,0.0,0.0,4.3333335,1.0,0.33333334,1.0
8.0,1.0,0.0,2.0,8.0,28.0,2.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,8.0,4.0,6.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.45833334,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,0.0,19.0,52.0,13.0,0.0,19.0,5.0,0.8,280.0,1.0,0.0,0.0,0.5,0.0,0.0,45.5,4.0,1.3333334,0.0
4.0,1.0,0.0,10.0,11.0,4.0,2.0,8.0,2.0,0.6666667,42.0,1.0,1.0,0.0,0.5,0.0,0.0,9.25,7.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0,26.0,1.0,0.0,0.93333334,0.8333333,1.0,1.0,11.5,3.0,1.5,0.0
2.0,2.0,0.0,11.0,10.0,1.0,0.0,11.0,2.0,2.0,46.0,1.0,0.0,0.8,0.6666667,1.0,1.0,21.0,1.0,0.5,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
9.0,1.0,0.0,11.0,57.0,24.0,1.0,10.0,7.0,0.9293478,1062.0,0.47826087,0.0,0.0,0.25,0.0,0.0,114.44444,12.0,2.2222223,0.0
