:wmc,:dit,:noc,:cbo,:rfc,:lcom,:ca,:ce,:npm,:lcom3,:loc,:dam,:moa,:mfa,:cam,:ic,:cbm,:amc,:max_cc,:avg_cc,:bug
11.0,2.0,0.0,3.0,30.0,0.0,1.0,0.0,11.0,0.0,131.0,1.0,1.0,0.44444445,0.54545456,0.0,0.0,10.818182,4.0,1.4545455,0.0
3.0,1.0,0.0,2.0,6.0,3.0,0.0,0.0,2.0,1.0,24.0,0.0,1.0,0.0,0.75,0.0,0.0,6.6666665,1.0,0.33333334,0.0
7.0,5.0,0.0,23.0,29.0,19.0,10.0,0.0,2.0,1.0,105.0,0.0,0.0,0.83870965,0.6111111,3.0,6.0,13.571428,1.0,0.71428573,0.0
2.0,3.0,0.0,19.0,16.0,1.0,1.0,0.0,2.0,2.0,72.0,0.0,0.0,0.85714287,0.6,1.0,1.0,35.0,3.0,1.5,0.0
4.0,1.0,0.0,10.0,33.0,4.0,0.0,10.0,2.0,1.0,234.0,0.16666667,0.0,0.0,0.46666667,0.0,0.0,56.0,7.0,2.75,0.0
2.0,4.0,0.0,10.0,3.0,1.0,9.0,0.0,1.0,2.0,7.0,0.0,0.0,0.8888889,1.0,1.0,1.0,2.5,1.0,0.5,0.0
19.0,5.0,0.0,40.0,36.0,171.0,13.0,0.0,19.0,1.0555556,298.0,1.0,0.0,0.6666667,0.21052632,2.0,4.0,14.578947,10.0,2.8421052,0.0
4.0,4.0,0.0,5.0,15.0,6.0,0.0,5.0,2.0,2.0,63.0,0.0,0.0,0.7,0.625,3.0,4.0,14.75,6.0,2.0,1.0
2.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,0.04761905,252.0,0.95238096,1.0,0.0,0.6,0.0,0.0,114.5,22.0,11.0,0.0
4.0,5.0,0.0,12.0,13.0,4.0,3.0,0.0,1.0,1.0,43.0,0.0,0.0,0.9230769,0.5555556,2.0,2.0,9.0,1.0,0.5,1.0
5.0,2.0,0.0,15.0,38.0,10.0,4.0,0.0,3.0,2.0,224.0,0.0,0.0,0.87096775,0.32,1.0,1.0,43.8,11.0,3.2,0.0
7.0,2.0,0.0,19.0,34.0,21.0,1.0,0.0,2.0,2.0,250.0,0.0,0.0,0.4,0.34285715,0.0,0.0,34.714287,3.0,1.8571428,0.0
2.0,2.0,0.0,9.0,10.0,1.0,0.0,0.0,2.0,2.0,28.0,0.0,0.0,0.8,0.6666667,0.0,0.0,13.0,1.0,0.5,0.0
2.0,3.0,0.0,16.0,12.0,1.0,1.0,0.0,2.0,2.0,60.0,0.0,0.0,0.85714287,0.6,1.0,1.0,29.0,2.0,1.0,0.0
4.0,1.0,0.0,3.0,7.0,6.0,1.0,0.0,4.0,2.0,17.0,0.0,0.0,0.0,0.5833333,0.0,0.0,3.25,1.0,0.75,0.0
2.0,1.0,0.0,7.0,23.0,1.0,0.0,7.0,2.0,1.5,113.0,0.0,0.0,0.0,0.625,0.0,0.0,54.5,6.0,3.0,0.0
2.0,1.0,0.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,21.0,0.0,1.0,0.0,0.6666667,0.0,0.0,9.0,1.0,0.5,0.0
1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
5.0,3.0,0.0,31.0,48.0,10.0,1.0,0.0,2.0,1.0,227.0,0.0,0.0,0.6,0.31111112,1.0,1.0,44.2,12.0,4.0,0.0
5.0,1.0,0.0,12.0,10.0,0.0,10.0,0.0,5.0,0.25,58.0,1.0,0.0,0.0,0.4,1.0,1.0,10.2,4.0,1.4,0.0
4.0,3.0,0.0,12.0,17.0,6.0,1.0,0.0,2.0,2.0,85.0,0.0,0.0,0.6666667,0.41666666,1.0,1.0,20.25,5.0,1.75,0.0
3.0,4.0,0.0,21.0,36.0,1.0,0.0,21.0,1.0,1.125,183.0,0.25,0.0,0.9787234,0.75,2.0,2.0,58.666668,14.0,4.6666665,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2.0,3.0,0.0,19.0,17.0,1.0,1.0,0.0,2.0,2.0,80.0,0.0,0.0,0.85714287,0.6,1.0,1.0,39.0,3.0,1.5,0.0
2.0,3.0,0.0,25.0,8.0,1.0,14.0,0.0,2.0,2.0,40.0,0.0,0.0,0.85714287,0.625,1.0,1.0,19.0,4.0,2.0,0.0
3.0,2.0,0.0,8.0,19.0,1.0,0.0,0.0,2.0,0.75,82.0,0.5,0.0,0.9,0.6666667,0.0,0.0,25.666666,2.0,0.6666667,0.0
2.0,3.0,0.0,23.0,12.0,1.0,2.0,0.0,2.0,2.0,42.0,0.0,0.0,0.85714287,0.6,1.0,1.0,20.0,2.0,1.0,0.0
1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
4.0,4.0,0.0,11.0,29.0,0.0,0.0,0.0,2.0,0.7222222,233.0,0.6666667,0.0,0.9166667,0.46666667,0.0,0.0,55.75,7.0,2.0,0.0
2.0,3.0,0.0,14.0,9.0,1.0,2.0,0.0,2.0,2.0,26.0,0.0,0.0,0.85714287,0.6,1.0,1.0,12.0,2.0,1.0,0.0
5.0,1.0,0.0,26.0,49.0,10.0,0.0,26.0,3.0,2.0,187.0,0.0,0.0,0.0,0.4,0.0,0.0,36.4,5.0,2.2,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2.0,3.0,3.0,10.0,9.0,1.0,3.0,0.0,2.0,2.0,22.0,0.0,0.0,0.95238096,0.6666667,0.0,0.0,10.0,1.0,0.5,0.0
4.0,4.0,0.0,17.0,38.0,2.0,0.0,0.0,1.0,0.93333334,367.0,0.2,0.0,0.96,0.6666667,2.0,3.0,89.5,17.0,5.75,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
5.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.98,606.0,0.04,72.0,0.0,0.625,0.0,0.0,105.2,1.0,0.6,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
7.0,5.0,0.0,25.0,23.0,9.0,9.0,0.0,2.0,0.8888889,133.0,0.0,0.0,0.82758623,0.46666667,3.0,4.0,17.571428,1.0,0.71428573,1.0
2.0,3.0,0.0,18.0,20.0,1.0,0.0,0.0,2.0,1.0,123.0,0.0,0.0,0.85714287,0.6,1.0,1.0,59.5,9.0,4.5,0.0
4.0,1.0,4.0,12.0,20.0,6.0,4.0,8.0,2.0,0.6666667,70.0,0.0,0.0,0.0,0.5,0.0,0.0,16.25,2.0,1.0,0.0
4.0,3.0,0.0,5.0,17.0,4.0,0.0,0.0,3.0,0.8888889,69.0,0.33333334,0.0,0.92,0.6666667,1.0,2.0,15.5,3.0,1.0,0.0
6.0,5.0,0.0,22.0,29.0,3.0,1.0,0.0,1.0,0.8666667,133.0,0.0,0.0,0.85714287,0.73333335,2.0,3.0,20.666666,1.0,0.6666667,1.0
2.0,3.0,0.0,14.0,13.0,1.0,1.0,0.0,2.0,2.0,51.0,0.0,0.0,0.85714287,0.625,1.0,1.0,24.5,4.0,2.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2.0,1.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0
8.0,5.0,0.0,16.0,23.0,28.0,1.0,0.0,2.0,1.0476191,105.0,0.0,0.0,0.88,0.34285715,3.0,7.0,11.75,4.0,1.25,0.0
3.0,1.0,0.0,9.0,23.0,3.0,0.0,9.0,3.0,1.25,116.0,0.0,0.0,0.0,0.6666667,0.0,0.0,36.333332,3.0,1.3333334,0.0
2.0,2.0,0.0,25.0,23.0,1.0,1.0,0.0,2.0,1.0,98.0,1.0,0.0,0.8,0.6666667,1.0,1.0,47.5,1.0,0.5,1.0
10.0,1.0,0.0,9.0,52.0,3.0,3.0,0.0,9.0,0.9259259,384.0,0.8888889,0.0,0.0,0.65,0.0,0.0,36.5,9.0,2.5,0.0
1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,5.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.9375,1.0,2.0,2.0,2.5,1.0,0.5,0.0
2.0,4.0,0.0,14.0,12.0,1.0,1.0,0.0,2.0,2.0,46.0,0.0,0.0,0.8888889,0.6666667,1.0,1.0,22.0,1.0,0.5,0.0
5.0,5.0,0.0,16.0,28.0,4.0,0.0,0.0,1.0,0.9166667,152.0,0.0,0.0,0.8888889,0.6666667,2.0,3.0,28.8,1.0,0.6,0.0
7.0,5.0,0.0,19.0,24.0,21.0,1.0,0.0,3.0,1.0555556,82.0,0.0,0.0,0.83870965,0.4,3.0,6.0,10.285714,1.0,0.71428573,0.0
2.0,3.0,5.0,8.0,10.0,1.0,5.0,0.0,1.0,2.0,46.0,0.0,0.0,0.9655172,0.75,1.0,2.0,22.0,4.0,2.0,1.0
6.0,5.0,0.0,17.0,28.0,9.0,1.0,0.0,1.0,0.8666667,148.0,0.0,0.0,0.85714287,0.48,2.0,3.0,23.166666,3.0,1.0,0.0
2.0,2.0,0.0,17.0,62.0,0.0,1.0,0.0,2.0,1.2142857,495.0,0.35714287,0.0,0.8888889,0.625,1.0,1.0,239.5,1.0,0.5,0.0
5.0,5.0,0.0,12.0,13.0,10.0,4.0,0.0,2.0,1.0833334,42.0,0.0,0.0,0.8965517,0.5,3.0,5.0,6.8,1.0,0.6,0.0
2.0,1.0,0.0,4.0,6.0,1.0,2.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,1.0,0.5,0.0
2.0,3.0,0.0,7.0,6.0,1.0,1.0,0.0,2.0,2.0,17.0,0.0,0.0,0.85714287,0.6,1.0,1.0,7.5,1.0,0.5,0.0
1.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,1.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0
3.0,3.0,0.0,17.0,18.0,1.0,1.0,0.0,2.0,0.8333333,106.0,1.0,0.0,0.85714287,0.6,1.0,1.0,33.333332,12.0,4.0,0.0
3.0,2.0,0.0,22.0,34.0,3.0,2.0,0.0,2.0,2.0,161.0,0.0,0.0,0.6666667,0.46666667,0.0,0.0,52.666668,1.0,0.6666667,1.0
3.0,2.0,0.0,14.0,36.0,1.0,0.0,0.0,2.0,1.0,202.0,0.2857143,0.0,0.9444444,0.75,0.0,0.0,64.0,5.0,1.6666666,1.0
3.0,1.0,0.0,4.0,6.0,3.0,2.0,0.0,2.0,1.0,24.0,0.0,1.0,0.0,0.75,0.0,0.0,6.6666665,1.0,0.33333334,0.0
2.0,1.0,0.0,18.0,20.0,1.0,0.0,0.0,0.0,1.0,91.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0
2.0,3.0,0.0,22.0,13.0,1.0,1.0,0.0,2.0,2.0,45.0,0.0,0.0,0.85714287,0.6,1.0,1.0,21.5,3.0,1.5,0.0
2.0,4.0,0.0,24.0,20.0,1.0,3.0,0.0,2.0,2.0,129.0,0.0,0.0,0.9230769,0.625,2.0,2.0,63.5,1.0,0.5,0.0
3.0,1.0,0.0,7.0,24.0,3.0,0.0,7.0,3.0,1.3333334,93.0,0.0,0.0,0.0,0.6666667,0.0,0.0,29.0,2.0,1.0,0.0
5.0,5.0,0.0,11.0,14.0,8.0,1.0,0.0,2.0,1.0,51.0,0.0,0.0,0.8888889,0.5,2.0,2.0,8.6,1.0,0.6,0.0
4.0,3.0,0.0,21.0,33.0,6.0,2.0,0.0,1.0,1.1666666,158.0,0.25,0.0,0.8888889,0.5555556,1.0,2.0,37.5,1.0,0.5,0.0
5.0,6.0,0.0,13.0,15.0,8.0,4.0,0.0,1.0,1.0,46.0,0.0,0.0,0.9117647,0.5,3.0,5.0,7.6,1.0,0.6,0.0
3.0,3.0,0.0,35.0,37.0,3.0,4.0,0.0,2.0,0.5,223.0,0.0,0.0,0.75,0.47619048,1.0,1.0,72.333336,8.0,4.6666665,0.0
3.0,3.0,0.0,18.0,38.0,1.0,0.0,0.0,2.0,0.8333333,167.0,0.0,0.0,0.85714287,0.625,1.0,1.0,53.666668,5.0,1.6666666,0.0
5.0,5.0,0.0,13.0,15.0,8.0,4.0,0.0,1.0,1.0,46.0,0.0,0.0,0.8965517,0.5,3.0,5.0,7.6,1.0,0.6,0.0
5.0,3.0,0.0,31.0,48.0,10.0,1.0,0.0,2.0,1.0,227.0,0.0,0.0,0.6,0.31111112,1.0,1.0,44.2,12.0,4.0,0.0
3.0,1.0,0.0,14.0,21.0,3.0,0.0,14.0,3.0,2.0,72.0,0.0,0.0,0.0,0.7777778,0.0,0.0,23.0,1.0,0.6666667,0.0
15.0,2.0,0.0,8.0,49.0,39.0,1.0,0.0,15.0,0.7285714,337.0,0.6,2.0,0.42105263,0.36,0.0,0.0,21.133333,4.0,1.6,0.0
2.0,1.0,0.0,12.0,14.0,1.0,0.0,0.0,0.0,1.0,66.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0
5.0,4.0,0.0,11.0,27.0,10.0,2.0,9.0,1.0,1.25,93.0,0.0,0.0,0.9518072,1.0,1.0,2.0,17.2,2.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,4.0,0.0,34.0,37.0,7.0,8.0,0.0,4.0,0.9,184.0,0.0,0.0,0.8787879,0.53333336,4.0,8.0,29.0,2.0,0.8333333,0.0
4.0,4.0,0.0,5.0,6.0,6.0,1.0,0.0,1.0,2.0,18.0,0.0,0.0,0.8125,0.5625,2.0,3.0,3.5,2.0,1.0,0.0
3.0,4.0,0.0,5.0,20.0,1.0,0.0,0.0,1.0,0.75,91.0,0.5,0.0,0.97959185,0.75,1.0,2.0,28.666666,5.0,1.6666666,0.0
2.0,3.0,0.0,13.0,14.0,1.0,1.0,0.0,2.0,2.0,47.0,0.0,0.0,0.96,0.6666667,1.0,1.0,22.5,1.0,0.5,0.0
4.0,4.0,4.0,31.0,56.0,6.0,4.0,0.0,4.0,1.0,508.0,0.0,0.0,0.8,0.45,2.0,2.0,125.0,1.0,0.75,0.0
2.0,1.0,0.0,24.0,26.0,1.0,0.0,0.0,0.0,1.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0
2.0,2.0,0.0,15.0,27.0,1.0,0.0,15.0,2.0,2.0,99.0,0.5,0.0,0.5,0.75,0.0,0.0,47.5,4.0,2.0,0.0
12.0,4.0,0.0,26.0,73.0,40.0,0.0,0.0,5.0,0.90082645,511.0,0.6363636,1.0,0.7058824,0.4318182,0.0,0.0,40.666668,6.0,1.8333334,0.0
2.0,1.0,0.0,15.0,24.0,1.0,0.0,0.0,2.0,1.0,89.0,0.0,0.0,0.0,0.75,0.0,0.0,43.0,2.0,1.0,0.0
2.0,3.0,0.0,19.0,25.0,1.0,1.0,0.0,2.0,1.0,102.0,0.0,0.0,0.85714287,0.6,2.0,2.0,49.5,6.0,3.0,0.0
2.0,1.0,0.0,23.0,25.0,1.0,0.0,0.0,0.0,1.0,116.0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0
2.0,4.0,0.0,7.0,13.0,1.0,0.0,7.0,2.0,1.0,45.0,0.0,0.0,0.97959185,1.0,2.0,6.0,21.0,5.0,2.5,0.0
7.0,5.0,0.0,12.0,35.0,15.0,1.0,0.0,5.0,0.9583333,137.0,0.25,0.0,0.84375,0.44444445,3.0,5.0,18.0,2.0,0.85714287,1.0
11.0,1.0,0.0,13.0,11.0,55.0,9.0,0.0,11.0,1.1,12.0,0.0,0.0,0.0,0.54545456,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,0.0,10.0,61.0,16.0,0.0,0.0,2.0,0.9285714,592.0,0.85714287,0.0,0.0,0.275,0.0,0.0,64.0,3.0,1.6666666,0.0
7.0,4.0,0.0,14.0,25.0,7.0,1.0,0.0,5.0,0.875,139.0,0.0,0.0,0.8717949,0.6111111,3.0,5.0,18.285715,2.0,0.85714287,0.0
8.0,5.0,0.0,19.0,27.0,16.0,1.0,0.0,2.0,0.9047619,118.0,0.0,0.0,0.8125,0.42857143,3.0,6.0,13.375,4.0,1.125,0.0
2.0,3.0,0.0,11.0,12.0,1.0,1.0,0.0,2.0,2.0,44.0,0.0,0.0,0.96,0.6666667,1.0,1.0,21.0,1.0,0.5,0.0
6.0,3.0,0.0,11.0,17.0,13.0,0.0,0.0,3.0,0.8,238.0,1.0,0.0,0.6363636,0.36666667,1.0,1.0,38.166668,7.0,2.8333333,0.0
2.0,2.0,0.0,10.0,3.0,1.0,9.0,0.0,0.0,1.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
4.0,5.0,0.0,15.0,17.0,4.0,1.0,0.0,1.0,1.0,52.0,0.0,0.0,0.9230769,0.5555556,2.0,2.0,11.25,1.0,0.5,0.0
2.0,1.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
13.0,5.0,0.0,13.0,31.0,78.0,1.0,12.0,3.0,1.0,114.0,0.0,0.0,0.85542166,0.26153848,1.0,3.0,7.6923075,3.0,1.0769231,1.0
4.0,3.0,0.0,5.0,16.0,4.0,0.0,0.0,3.0,0.8888889,66.0,0.33333334,0.0,0.92,0.6666667,1.0,2.0,14.75,2.0,0.75,0.0
4.0,5.0,0.0,15.0,15.0,6.0,1.0,0.0,1.0,1.1111112,46.0,0.0,0.0,0.9230769,0.5555556,2.0,2.0,9.75,1.0,0.5,0.0
2.0,2.0,0.0,24.0,25.0,1.0,1.0,0.0,2.0,2.0,85.0,0.0,0.0,0.8,0.6666667,0.0,0.0,41.5,1.0,0.5,0.0
2.0,2.0,0.0,7.0,6.0,1.0,1.0,0.0,2.0,2.0,19.0,0.0,0.0,0.8,0.6666667,0.0,0.0,8.5,1.0,0.5,0.0
2.0,1.0,0.0,16.0,18.0,1.0,0.0,0.0,0.0,1.0,86.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0
2.0,1.0,0.0,15.0,17.0,1.0,0.0,0.0,0.0,1.0,81.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0
2.0,3.0,0.0,8.0,11.0,1.0,1.0,0.0,2.0,1.0,49.0,0.0,0.0,0.85714287,0.6666667,0.0,0.0,23.0,1.0,0.5,0.0
8.0,5.0,0.0,27.0,29.0,16.0,4.0,0.0,3.0,0.9047619,128.0,0.0,0.0,0.8,0.6666667,3.0,3.0,14.625,1.0,0.75,0.0
2.0,3.0,0.0,11.0,12.0,1.0,1.0,0.0,2.0,2.0,43.0,0.0,0.0,0.85714287,0.6666667,1.0,1.0,20.5,4.0,2.0,0.0
5.0,5.0,0.0,22.0,34.0,8.0,1.0,0.0,2.0,1.0,125.0,0.0,0.0,0.8888889,0.4,3.0,3.0,23.4,1.0,0.6,1.0
6.0,1.0,0.0,10.0,19.0,13.0,0.0,10.0,6.0,0.8,60.0,1.0,0.0,0.0,0.4,0.0,0.0,8.833333,1.0,0.8333333,0.0
2.0,3.0,0.0,17.0,16.0,1.0,1.0,0.0,2.0,2.0,57.0,0.0,0.0,0.85714287,0.6,1.0,1.0,27.5,5.0,2.5,0.0
3.0,5.0,0.0,19.0,44.0,1.0,0.0,0.0,2.0,1.375,378.0,0.875,0.0,0.9230769,0.625,2.0,2.0,119.666664,1.0,0.33333334,0.0
2.0,3.0,0.0,10.0,9.0,1.0,1.0,0.0,2.0,2.0,31.0,0.0,0.0,0.85714287,0.6,1.0,1.0,14.5,1.0,0.5,0.0
2.0,2.0,0.0,16.0,13.0,1.0,1.0,0.0,2.0,2.0,54.0,0.0,0.0,0.8,0.6666667,0.0,0.0,26.0,4.0,2.0,1.0
2.0,3.0,0.0,15.0,17.0,1.0,2.0,0.0,2.0,2.0,78.0,0.0,0.0,0.85714287,0.6,2.0,2.0,38.0,9.0,4.5,0.0
2.0,1.0,0.0,17.0,19.0,1.0,0.0,0.0,0.0,1.0,86.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
6.0,6.0,0.0,19.0,26.0,13.0,1.0,0.0,1.0,1.0,95.0,0.0,0.0,0.8857143,0.53333336,4.0,7.0,14.333333,1.0,0.6666667,0.0
2.0,3.0,0.0,15.0,12.0,1.0,2.0,0.0,2.0,2.0,35.0,0.0,0.0,0.96,0.6666667,1.0,1.0,16.5,1.0,0.5,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
6.0,4.0,0.0,15.0,19.0,15.0,0.0,0.0,4.0,1.0333333,123.0,0.33333334,0.0,0.8787879,0.46666667,1.0,2.0,18.5,4.0,1.3333334,0.0
7.0,1.0,0.0,2.0,9.0,21.0,1.0,0.0,6.0,1.0,32.0,0.0,1.0,0.0,0.39285713,0.0,0.0,3.4285715,1.0,0.85714287,0.0
3.0,2.0,0.0,2.0,8.0,3.0,0.0,2.0,1.0,1.0,33.0,0.0,0.0,0.6,1.0,1.0,1.0,9.666667,2.0,1.0,0.0
2.0,2.0,0.0,12.0,13.0,1.0,1.0,0.0,2.0,2.0,53.0,0.0,0.0,0.8,0.6666667,0.0,0.0,25.5,1.0,0.5,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
3.0,3.0,0.0,4.0,9.0,3.0,0.0,4.0,1.0,2.0,29.0,0.0,0.0,0.8,0.6666667,1.0,1.0,8.666667,1.0,0.6666667,0.0
7.0,4.0,0.0,11.0,18.0,21.0,0.0,0.0,4.0,1.0238096,120.0,0.2857143,0.0,0.85294116,0.44444445,1.0,2.0,15.142858,4.0,1.2857143,0.0
5.0,1.0,0.0,12.0,41.0,10.0,1.0,11.0,5.0,1.125,298.0,0.0,0.0,0.0,0.46666667,0.0,0.0,57.4,7.0,3.6,0.0
1.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
2.0,1.0,0.0,80.0,82.0,1.0,0.0,0.0,0.0,1.0,406.0,1.0,0.0,0.0,1.0,0.0,0.0,162.0,0.0,0.0,0.0
2.0,3.0,0.0,14.0,11.0,1.0,2.0,0.0,2.0,2.0,40.0,0.0,0.0,0.96,0.6666667,1.0,1.0,19.0,1.0,0.5,0.0
3.0,2.0,0.0,19.0,36.0,1.0,0.0,0.0,2.0,0.8333333,145.0,0.33333334,0.0,0.8,0.75,0.0,0.0,46.333332,4.0,1.3333334,0.0
2.0,4.0,0.0,45.0,33.0,1.0,15.0,0.0,2.0,2.0,268.0,1.0,0.0,0.9230769,0.625,1.0,2.0,131.5,1.0,0.5,1.0
7.0,5.0,0.0,17.0,31.0,19.0,1.0,0.0,2.0,1.0,96.0,0.0,0.0,0.83870965,0.4,3.0,8.0,12.285714,1.0,0.71428573,0.0
3.0,1.0,0.0,10.0,27.0,3.0,0.0,10.0,3.0,1.0,121.0,0.0,0.0,0.0,0.5,0.0,0.0,39.0,6.0,2.3333333,0.0
8.0,4.0,0.0,17.0,37.0,14.0,6.0,0.0,6.0,0.89285713,191.0,0.25,0.0,0.7777778,0.52380955,4.0,4.0,22.375,2.0,0.875,0.0
3.0,3.0,0.0,15.0,39.0,1.0,0.0,0.0,2.0,0.75,242.0,0.5,0.0,0.9411765,0.5833333,0.0,0.0,79.0,7.0,2.3333333,0.0
6.0,5.0,0.0,16.0,19.0,13.0,1.0,0.0,3.0,1.0,74.0,0.0,0.0,0.85714287,0.53333336,2.0,3.0,10.833333,1.0,0.6666667,0.0
9.0,3.0,2.0,12.0,40.0,16.0,2.0,0.0,3.0,0.6875,201.0,1.0,0.0,0.8909091,0.5,1.0,1.0,21.11111,2.0,0.8888889,0.0
2.0,4.0,0.0,39.0,42.0,1.0,4.0,0.0,2.0,1.0,242.0,0.0,0.0,0.9230769,0.625,1.0,1.0,119.0,1.0,0.5,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
7.0,5.0,0.0,25.0,23.0,9.0,9.0,0.0,2.0,0.8888889,133.0,0.0,0.0,0.82758623,0.46666667,3.0,4.0,17.571428,1.0,0.71428573,1.0
7.0,5.0,0.0,15.0,17.0,15.0,5.0,0.0,2.0,0.9444444,58.0,0.0,0.0,0.83870965,0.6666667,3.0,6.0,6.857143,2.0,0.85714287,0.0
8.0,2.0,0.0,27.0,68.0,0.0,1.0,0.0,4.0,0.59183675,453.0,0.85714287,0.0,0.53846157,0.34285715,1.0,2.0,54.75,2.0,0.875,0.0
4.0,4.0,1.0,9.0,13.0,6.0,2.0,0.0,1.0,2.0,41.0,0.0,0.0,0.8,0.4375,2.0,2.0,9.25,4.0,1.5,0.0
2.0,3.0,0.0,12.0,24.0,1.0,0.0,0.0,2.0,1.0,154.0,0.0,0.0,0.94736844,0.625,0.0,0.0,75.5,6.0,3.0,0.0
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2.0,3.0,0.0,14.0,10.0,1.0,1.0,0.0,2.0,2.0,29.0,0.0,0.0,0.85714287,0.6,1.0,1.0,13.5,1.0,0.5,0.0
12.0,2.0,0.0,8.0,39.0,0.0,2.0,0.0,12.0,1.0909091,246.0,0.0,0.0,0.44444445,0.3888889,0.0,0.0,19.416666,2.0,1.0,0.0
2.0,1.0,0.0,19.0,21.0,1.0,0.0,0.0,0.0,1.0,96.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0
4.0,4.0,0.0,9.0,8.0,6.0,1.0,0.0,1.0,2.0,22.0,0.0,0.0,0.78571427,0.75,1.0,1.0,4.5,1.0,0.75,0.0
